Name	Id	Genre	DetailType	ParticularType	Level	Series	Bind	ReputeCamp	ReputeClass	ReputeLevel	OfficialLevel	TradeLog	honor	timeout	tongfund	tongenergy	fightpowerrank	goodsindex	goodsprice	valuecoinindex	valuecoinprice
Đích Lô-✭✭	8458	1	12	1518	10	0	1											46	135		
Tuyệt Ảnh-✭✭	8459	1	12	1519	10	0	1											46	135		
Chiếu Dạ Ngọc Sư Tử-✭✭	8460	1	12	1520	10	0	1											46	135		
Ức Vân-✭✭	8461	1	12	1521	10	0	1											46	135		
Tuyết Hồn-✭✭	8462	1	12	1522	10	0	1											46	135		
Bôn Tiêu-✭✭	8463	1	12	1523	10	0	1											46	135		
Phiên Vũ-✭✭	8464	1	12	1524	10	0	1											46	135		
Trục Nhật-✭✭	8465	1	12	1525	10	0	1											46	135		
Lăng Thiên-✭✭	8466	1	12	1526	10	0	1											46	135		
Hãn Huyết Bảo Mã-✭✭	8467	1	12	1527	10	0	1											46	135		
Lam Kỳ Lân-✭✭	8468	1	12	1528	10	0	1											46	135		
Hắc Kỳ Lân-✭✭	8469	1	12	1529	10	0	1											46	135		
Hãn Huyết Thần Mã-✭✭	8470	1	12	1530	10	0	1											46	135		
Bạch Lộc Lam-✭✭	8471	1	12	1531	10	0	1											46	135		
Kim Mao Sư Tử-✭✭	8472	1	12	1532	10	0	1											46	135		
Tuyết Địa Sa Mạc-✭✭	8473	1	12	1533	10	0	1											46	135		
Bạch Mao Sư Tử-✭✭	8474	1	12	1534	10	0	1											46	135		
Hắc Mao Sư Tử-✭✭	8475	1	12	1535	10	0	1											46	135		
Ngựa Đeo Hoa-✭✭	8476	1	12	1536	10	0	1											46	135		
Hỏa Vũ Thiên Hương-✭✭	8477	1	12	1537	10	0	1											46	135		
Ngọn Gió Sa Mạc-✭✭	8478	1	12	1538	10	0	1											46	135		
Lạc Đà Không Bướu (Đỏ)-✭✭	8479	1	12	1539	10	0	1											46	135		
Lạc Đà Không Bướu (Lục)-✭✭	8480	1	12	1540	10	0	1											46	135		
Xích Thố-✭✭	8481	1	12	1541	10	0	1											46	135		
Linh Dương Giáp-✭✭	8482	1	12	1542	10	0	1											46	135		
Lừa Đeo Hoa-✭✭	8483	1	12	1543	10	0	1											46	135		
Tuyết Vũ Thiên Hương-✭✭	8484	1	12	1544	10	0	1											46	135		
Thỏ Vui Vẻ-✭✭	8485	1	12	1545	10	0	1											46	135		
Thái Đạt Kim Quang-✭✭	8486	1	12	1546	10	0	1											46	135		
Thiên Hạ Vũ Uy-✭✭	8487	1	12	1547	10	0	1											46	135		
Diệu Dương Chi Hỏa-✭✭	8488	1	12	1548	10	0	1											46	135		
Viêm Dương Long Tử-✭✭	8489	1	12	1549	10	0	1											46	135		
Mật Thành Thiết Kỵ-✭✭	8490	1	12	1550	10	0	1											46	135		
Ưng Phi-✭✭	8491	1	12	1551	10	0	1											46	135		
Yên Hoa-✭✭	8492	1	12	1552	10	0	1											46	135		
Tuyết Hồng Quỳ-✭✭	8493	1	12	1553	10	0	1											46	135		
Tuyết Mực Quỳ-✭✭	8494	1	12	1554	10	0	1											46	135		
Thích Vân Đích Lô-✭✭	8495	1	12	1555	10	0	1											46	135		
Tước Linh Đạp Tuyết-✭✭	8496	1	12	1556	10	0	1											46	135		
Dực Tiến-✭✭	8497	1	12	1557	10	0	1											46	135		
Bôn Ngự Phong-✭✭	8498	1	12	1558	10	0	1											46	135		
Hắc Phong Đạp Vân-✭✭	8499	1	12	1559	10	0	1											46	135		
Bạch Vân Truy Phong-✭✭	8500	1	12	1560	10	0	1											46	135		
Thiên Long Thanh Vân-✭✭	8501	1	12	1561	10	0	1											46	135		
Thánh Thú Hồng Sư-✭✭	8502	1	12	1562	10	0	1											46	135		
Hắc Vũ Thiên Hương-✭✭	8503	1	12	1563	10	0	1											46	135		
Tuyết Linh Thần Phong-✭✭	8504	1	12	1564	10	0	1											46	135		
Thiên Lang-✭✭	8505	1	12	1565	10	0	1											46	135		
Viêm Hỏa Thương Lang-✭✭	8506	1	12	1566	10	0	1											46	135		
Nguyệt Ngân Thần Quỳ-✭✭	8507	1	12	1567	10	0	1											46	135		
Tuyết Sí Liên Vũ-✭✭	8508	1	12	1568	10	0	1											46	135		
Thiết Sư-✭✭	8509	1	12	1569	10	0	1											46	135		
Hỏa Cự Long-✭✭	8510	1	12	1570	10	0	1											46	135		
Thủy Cự Long-✭✭	8511	1	12	1571	10	0	1											46	135		
Bách Chiến Bá Vương +26-✭✭✭	8512	1	13	26	10	0	1											46	180		
Thiên Ấn 16 ✭ ✭ ✭	8513	1	16	40	10	0	1											46	180		
Bí Kiếp Môn Phái Ngẫu Nhiên Lv26	8514	18	1	3038	26	0	1											46	180		
Tuyệt Kỹ Trấn Phái Lv 31	8515	18	1	3404	31	0	1											46	180		
Bách Chiến Bá Vương +27-✭✭✭	8516	1	13	27	10	0	1											46	200		
Thiên Ấn 17 ✭ ✭ ✭ ✭	8517	1	16	41	10	0	1											46	200		
Thương Phong Phù 18	8518	5	23	18	5	0	1											46	200		
Thương Phong Y 18	8519	5	20	18	5	0	1											46	200		
Thương Phong Hộ Uyển 18	8520	5	22	18	5	0	1											46	200		
Thương Phong Giới 18	8521	5	21	18	5	0	1											46	200		
Thương Phong Kiếm 18	8522	5	19	19	5	0	1											46	200		
Bí Kiếp Môn Phái Ngẫu Nhiên Lv27	8523	18	1	3038	27	0	1											46	200		
Mã bài (Táo Hồng Mã)-✭✭✭	8524	1	12	1572	10	0	1											46	200		
Mã bài (Thanh Mã)-✭✭✭	8525	1	12	1573	10	0	1											46	200		
Mã bài (Đại Uyển Mã)-✭✭✭	8526	1	12	1574	10	0	1											46	200		
Mã bài (Ô Truy)-✭✭✭	8527	1	12	1575	10	0	1											46	200		
Hổ Cát Tường-✭✭✭	8528	1	12	1576	10	0	1											46	200		
Hoan Hoan-✭✭✭	8529	1	12	1577	10	0	1											46	200		
Hỷ Hỷ-✭✭✭	8530	1	12	1578	10	0	1											46	200		
Kim Mao Sư Tử-✭✭✭	8531	1	12	1579	10	0	1											46	200		
Hồng Lạc Đà-✭✭✭	8532	1	12	1580	10	0	1											46	200		
Hãn Huyết Thần Mã-✭✭✭	8533	1	12	1581	10	0	1											46	200		
Ô Vân Đạp Tuyết-✭✭✭	8534	1	12	1582	10	0	1											46	200		
Đích Lô-✭✭✭	8535	1	12	1583	10	0	1											46	200		
Tuyệt Ảnh-✭✭✭	8536	1	12	1584	10	0	1											46	200		
Chiếu Dạ Ngọc Sư Tử-✭✭✭	8537	1	12	1585	10	0	1											46	200		
Ức Vân-✭✭✭	8538	1	12	1586	10	0	1											46	200		
Tuyết Hồn-✭✭✭	8539	1	12	1587	10	0	1											46	200		
Bôn Tiêu-✭✭✭	8540	1	12	1588	10	0	1											46	200		
Phiên Vũ-✭✭✭	8541	1	12	1589	10	0	1											46	200		
Trục Nhật-✭✭✭	8542	1	12	1590	10	0	1											46	200		
Lăng Thiên-✭✭✭	8543	1	12	1591	10	0	1											46	200		
Hãn Huyết Bảo Mã-✭✭✭	8544	1	12	1592	10	0	1											46	200		
Lam Kỳ Lân-✭✭✭	8545	1	12	1593	10	0	1											46	200		
Hắc Kỳ Lân-✭✭✭	8546	1	12	1594	10	0	1											46	200		
Hãn Huyết Thần Mã-✭✭✭	8547	1	12	1595	10	0	1											46	200		
Bạch Lộc Lam-✭✭✭	8548	1	12	1596	10	0	1											46	200		
Kim Mao Sư Tử-✭✭✭	8549	1	12	1597	10	0	1											46	200		
Tuyết Địa Sa Mạc-✭✭✭	8550	1	12	1598	10	0	1											46	200		
Bạch Mao Sư Tử-✭✭✭	8551	1	12	1599	10	0	1											46	200		
Hắc Mao Sư Tử-✭✭✭	8552	1	12	1600	10	0	1											46	200		
Ngựa Đeo Hoa-✭✭✭	8553	1	12	1601	10	0	1											46	200		
Hỏa Vũ Thiên Hương-✭✭✭	8554	1	12	1602	10	0	1											46	200		
Ngọn Gió Sa Mạc-✭✭✭	8555	1	12	1603	10	0	1											46	200		
Lạc Đà Không Bướu (Đỏ)-✭✭✭	8556	1	12	1604	10	0	1											46	200		
Lạc Đà Không Bướu (Lục)-✭✭✭	8557	1	12	1605	10	0	1											46	200		
Xích Thố-✭✭✭	8558	1	12	1606	10	0	1											46	200		
Linh Dương Giáp-✭✭✭	8559	1	12	1607	10	0	1											46	200		
Lừa Đeo Hoa-✭✭✭	8560	1	12	1608	10	0	1											46	200		
Tuyết Vũ Thiên Hương-✭✭✭	8561	1	12	1609	10	0	1											46	200		
Thỏ Vui Vẻ-✭✭✭	8562	1	12	1610	10	0	1											46	200		
Thái Đạt Kim Quang-✭✭✭	8563	1	12	1611	10	0	1											46	200		
Thiên Hạ Vũ Uy-✭✭✭	8564	1	12	1612	10	0	1											46	200		
Diệu Dương Chi Hỏa-✭✭✭	8565	1	12	1613	10	0	1											46	200		
Viêm Dương Long Tử-✭✭✭	8566	1	12	1614	10	0	1											46	200		
Mật Thành Thiết Kỵ-✭✭✭	8567	1	12	1615	10	0	1											46	200		
Ưng Phi-✭✭✭	8568	1	12	1616	10	0	1											46	200		
Yên Hoa-✭✭✭	8569	1	12	1617	10	0	1											46	200		
Tuyết Hồng Quỳ-✭✭✭	8570	1	12	1618	10	0	1											46	200		
Tuyết Mực Quỳ-✭✭✭	8571	1	12	1619	10	0	1											46	200		
Thích Vân Đích Lô-✭✭✭	8572	1	12	1620	10	0	1											46	200		
Tước Linh Đạp Tuyết-✭✭✭	8573	1	12	1621	10	0	1											46	200		
Dực Tiến-✭✭✭	8574	1	12	1622	10	0	1											46	200		
Bôn Ngự Phong-✭✭✭	8575	1	12	1623	10	0	1											46	200		
Hắc Phong Đạp Vân-✭✭✭	8576	1	12	1624	10	0	1											46	200		
Bạch Vân Truy Phong-✭✭✭	8577	1	12	1625	10	0	1											46	200		
Thiên Long Thanh Vân-✭✭✭	8578	1	12	1626	10	0	1											46	200		
Thánh Thú Hồng Sư-✭✭✭	8579	1	12	1627	10	0	1											46	200		
Hắc Vũ Thiên Hương-✭✭✭	8580	1	12	1628	10	0	1											46	200		
Tuyết Linh Thần Phong-✭✭✭	8581	1	12	1629	10	0	1											46	200		
Thiên Lang-✭✭✭	8582	1	12	1630	10	0	1											46	200		
Viêm Hỏa Thương Lang-✭✭✭	8583	1	12	1631	10	0	1											46	200		
Nguyệt Ngân Thần Quỳ-✭✭✭	8584	1	12	1632	10	0	1											46	200		
Tuyết Sí Liên Vũ-✭✭✭	8585	1	12	1633	10	0	1											46	200		
Thiết Sư-✭✭✭	8586	1	12	1634	10	0	1											46	200		
Hỏa Cự Long-✭✭✭	8587	1	12	1635	10	0	1											46	200		
Thủy Cự Long-✭✭✭	8588	1	12	1636	10	0	1											46	200		
Tuyệt Kỹ Trấn Phái Lv 32	8589	18	1	3404	32	0	1											46	200		
Bách Chiến Bá Vương +28-✭✭✭	8590	1	13	28	10	0	1											46	250		
Thiên Ấn 18 ✭ ✭ ✭ ✭	8591	1	16	42	10	0	1											46	250		
Bí Kiếp Môn Phái Ngẫu Nhiên Lv28	8592	18	1	3038	28	0	1											46	250		
Tuyệt Kỹ Trấn Phái Lv 33	8593	18	1	3404	33	0	1											46	250		
Bách Chiến Bá Vương +29-✭✭✭✭	8594	1	13	29	10	0	1											46	400		
Thiên Ấn 19 ✭ ✭ ✭ ✭	8595	1	16	43	10	0	1											46	400		
Thương Phong Phù 19	8596	5	23	19	5	0	1											46	400		
Thương Phong Y 19	8597	5	20	19	5	0	1											46	400		
Thương Phong Hộ Uyển 19	8598	5	22	19	5	0	1											46	400		
Thương Phong Giới 19	8599	5	21	19	5	0	1											46	400		
Thương Phong Kiếm 19	8600	5	19	20	5	0	1											46	400		
Bí Kiếp Môn Phái Ngẫu Nhiên Lv29	8601	18	1	3038	29	0	1											46	400		
Tuyệt Kỹ Trấn Phái Lv 34	8602	18	1	3404	34	0	1											46	400		
Bách Chiến Bá Vương +30-✭✭✭✭	8603	1	13	30	10	0	1											46	500		
Thiên Ấn 20 ✭ ✭ ✭ ✭ ✭	8604	1	16	44	10	0	1											46	500		
Thương Phong Phù 20	8605	5	23	20	5	0	1											46	500		
Thương Phong Y 20	8606	5	20	20	5	0	1											46	500		
Thương Phong Hộ Uyển 20	8607	5	22	20	5	0	1											46	500		
Thương Phong Giới 20	8608	5	21	20	5	0	1											46	500		
Thương Phong Kiếm 20	8609	5	19	21	5	0	1											46	500		
[Thánh Linh]-Thiên Vân Nội	8610	1	27	7	1	0	1											46	500		
[Thánh Linh]-Thiên Vân Ngoại	8611	1	27	8	1	0	1											46	500		
[Thánh Linh]-Thiên Vân Ngoại	8612	1	27	9	1	0	1											46	500		
[Thánh Linh]-Thiên Vân Ngoại	8613	1	27	10	1	0	1											46	500		
Bí Kiếp Môn Phái Ngẫu Nhiên Lv30	8614	18	1	3038	30	0	1											46	500		
Mã bài (Táo Hồng Mã)-✭✭✭✭	8615	1	12	1637	10	0	1											46	500		
Mã bài (Thanh Mã)-✭✭✭✭	8616	1	12	1638	10	0	1											46	500		
Mã bài (Đại Uyển Mã)-✭✭✭✭	8617	1	12	1639	10	0	1											46	500		
Mã bài (Ô Truy)-✭✭✭✭	8618	1	12	1640	10	0	1											46	500		
Hổ Cát Tường-✭✭✭✭	8619	1	12	1641	10	0	1											46	500		
Hoan Hoan-✭✭✭✭	8620	1	12	1642	10	0	1											46	500		
Hỷ Hỷ-✭✭✭✭	8621	1	12	1643	10	0	1											46	500		
Kim Mao Sư Tử-✭✭✭✭	8622	1	12	1644	10	0	1											46	500		
Hồng Lạc Đà-✭✭✭✭	8623	1	12	1645	10	0	1											46	500		
Hãn Huyết Thần Mã-✭✭✭✭	8624	1	12	1646	10	0	1											46	500		
Ô Vân Đạp Tuyết-✭✭✭✭	8625	1	12	1647	10	0	1											46	500		
Đích Lô-✭✭✭✭	8626	1	12	1648	10	0	1											46	500		
Tuyệt Ảnh-✭✭✭✭	8627	1	12	1649	10	0	1											46	500		
Chiếu Dạ Ngọc Sư Tử-✭✭✭✭	8628	1	12	1650	10	0	1											46	500		
Ức Vân-✭✭✭✭	8629	1	12	1651	10	0	1											46	500		
Tuyết Hồn-✭✭✭✭	8630	1	12	1652	10	0	1											46	500		
Bôn Tiêu-✭✭✭✭	8631	1	12	1653	10	0	1											46	500		
Phiên Vũ-✭✭✭✭	8632	1	12	1654	10	0	1											46	500		
Trục Nhật-✭✭✭✭	8633	1	12	1655	10	0	1											46	500		
Lăng Thiên-✭✭✭✭	8634	1	12	1656	10	0	1											46	500		
Hãn Huyết Bảo Mã-✭✭✭✭	8635	1	12	1657	10	0	1											46	500		
Lam Kỳ Lân-✭✭✭✭	8636	1	12	1658	10	0	1											46	500		
Hắc Kỳ Lân-✭✭✭✭	8637	1	12	1659	10	0	1											46	500		
Hãn Huyết Thần Mã-✭✭✭✭	8638	1	12	1660	10	0	1											46	500		
Bạch Lộc Lam-✭✭✭✭	8639	1	12	1661	10	0	1											46	500		
Kim Mao Sư Tử-✭✭✭✭	8640	1	12	1662	10	0	1											46	500		
Tuyết Địa Sa Mạc-✭✭✭✭	8641	1	12	1663	10	0	1											46	500		
Bạch Mao Sư Tử-✭✭✭✭	8642	1	12	1664	10	0	1											46	500		
Hắc Mao Sư Tử-✭✭✭✭	8643	1	12	1665	10	0	1											46	500		
Ngựa Đeo Hoa-✭✭✭✭	8644	1	12	1666	10	0	1											46	500		
Hỏa Vũ Thiên Hương-✭✭✭✭	8645	1	12	1667	10	0	1											46	500		
Ngọn Gió Sa Mạc-✭✭✭✭	8646	1	12	1668	10	0	1											46	500		
Lạc Đà Không Bướu (Đỏ)-✭✭✭✭	8647	1	12	1669	10	0	1											46	500		
Lạc Đà Không Bướu (Lục)-✭✭✭✭	8648	1	12	1670	10	0	1											46	500		
Xích Thố-✭✭✭✭	8649	1	12	1671	10	0	1											46	500		
Linh Dương Giáp-✭✭✭✭	8650	1	12	1672	10	0	1											46	500		
Lừa Đeo Hoa-✭✭✭✭	8651	1	12	1673	10	0	1											46	500		
Tuyết Vũ Thiên Hương-✭✭✭✭	8652	1	12	1674	10	0	1											46	500		
Thỏ Vui Vẻ-✭✭✭✭	8653	1	12	1675	10	0	1											46	500		
Thái Đạt Kim Quang-✭✭✭✭	8654	1	12	1676	10	0	1											46	500		
Thiên Hạ Vũ Uy-✭✭✭✭	8655	1	12	1677	10	0	1											46	500		
Diệu Dương Chi Hỏa-✭✭✭✭	8656	1	12	1678	10	0	1											46	500		
Viêm Dương Long Tử-✭✭✭✭	8657	1	12	1679	10	0	1											46	500		
Mật Thành Thiết Kỵ-✭✭✭✭	8658	1	12	1680	10	0	1											46	500		
Ưng Phi-✭✭✭✭	8659	1	12	1681	10	0	1											46	500		
Yên Hoa-✭✭✭✭	8660	1	12	1682	10	0	1											46	500		
Tuyết Hồng Quỳ-✭✭✭✭	8661	1	12	1683	10	0	1											46	500		
Tuyết Mực Quỳ-✭✭✭✭	8662	1	12	1684	10	0	1											46	500		
Thích Vân Đích Lô-✭✭✭✭	8663	1	12	1685	10	0	1											46	500		
Tước Linh Đạp Tuyết-✭✭✭✭	8664	1	12	1686	10	0	1											46	500		
Dực Tiến-✭✭✭✭	8665	1	12	1687	10	0	1											46	500		
Bôn Ngự Phong-✭✭✭✭	8666	1	12	1688	10	0	1											46	500		
Hắc Phong Đạp Vân-✭✭✭✭	8667	1	12	1689	10	0	1											46	500		
Bạch Vân Truy Phong-✭✭✭✭	8668	1	12	1690	10	0	1											46	500		
Thiên Long Thanh Vân-✭✭✭✭	8669	1	12	1691	10	0	1											46	500		
Thánh Thú Hồng Sư-✭✭✭✭	8670	1	12	1692	10	0	1											46	500		
Hắc Vũ Thiên Hương-✭✭✭✭	8671	1	12	1693	10	0	1											46	500		
Tuyết Linh Thần Phong-✭✭✭✭	8672	1	12	1694	10	0	1											46	500		
Thiên Lang-✭✭✭✭	8673	1	12	1695	10	0	1											46	500		
Viêm Hỏa Thương Lang-✭✭✭✭	8674	1	12	1696	10	0	1											46	500		
Nguyệt Ngân Thần Quỳ-✭✭✭✭	8675	1	12	1697	10	0	1											46	500		
Tuyết Sí Liên Vũ-✭✭✭✭	8676	1	12	1698	10	0	1											46	500		
Thiết Sư-✭✭✭✭	8677	1	12	1699	10	0	1											46	500		
Hỏa Cự Long-✭✭✭✭	8678	1	12	1700	10	0	1											46	500		
Thủy Cự Long-✭✭✭✭	8679	1	12	1701	10	0	1											46	500		
Tuyệt Kỹ Trấn Phái Lv 35	8680	18	1	3404	35	0	1											46	500		
Rương Vũ Khí Thương Phong	8681	18	1	3932	1	0	1											46	1200		
Rương Phi Phong Thương Phong	8682	18	1	3932	2	0	1											46	500		
Bộ Thiên Gia Tăng +1 Đẳng cấp	8683	18	1	4012	1	0	1											46	2000		
Bộ Thất Kiếm Tăng +1 Đẳng cấp	8684	18	1	4014	1	0	1											46	2000		
Hiệp Ảnh Tân Niên +41✭✭✭	8685	1	13	42	10	0	1											47	39		
Tân Niên Ấn 31 ✭ ✭ ✭	8686	1	16	56	10	0	1											47	39		
Hiệp Ảnh Tân Niên +42✭✭✭	8687	1	13	43	10	0	1											47	39		
Tân Niên Ấn 32 ✭ ✭ ✭	8688	1	16	57	10	0	1											47	39		
Hiệp Ảnh Tân Niên +43✭✭✭	8689	1	13	44	10	0	1											47	39		
Tân Niên Ấn 33 ✭ ✭ ✭	8690	1	16	58	10	0	1											47	39		
Thanh Hạ Vân Chi Kim Vũ	8691	1	17	2161	10	1	1											47	39		
Thanh Hạ Vân Chi Mộc Vũ	8692	1	17	2162	10	2	1											47	39		
Thanh Hạ Vân Chi Thủy Vũ	8693	1	17	2163	10	3	1											47	39		
Thanh Hạ Vân Chi Hỏa Vũ	8694	1	17	2164	10	4	1											47	39		
Thanh Hạ Vân Chi Thổ Vũ	8695	1	17	2165	10	5	1											47	39		
Thanh Hạ Uyển Chi Kim Vũ	8696	1	17	2166	10	1	1											47	39		
Thanh Hạ Uyển Chi Mộc Vũ	8697	1	17	2167	10	2	1											47	39		
Thanh Hạ Uyển Chi Thủy Vũ	8698	1	17	2168	10	3	1											47	39		
Thanh Hạ Uyển Chi Hỏa Vũ	8699	1	17	2169	10	4	1											47	39		
Thanh Hạ Uyển Chi Thổ Vũ	8700	1	17	2170	10	5	1											47	39		
Tọa Kỵ VIP 10	8701	1	12	1637	10	0	1											47	39		
Tọa Kỵ VIP 10	8702	1	12	1638	10	0	1											47	39		
Tọa Kỵ VIP 10	8703	1	12	1639	10	0	1											47	39		
Tọa Kỵ VIP 10	8704	1	12	1640	10	0	1											47	39		
Tọa Kỵ VIP 10	8705	1	12	1641	10	0	1											47	39		
Tọa Kỵ VIP 10	8706	1	12	1642	10	0	1											47	39		
Tọa Kỵ VIP 10	8707	1	12	1643	10	0	1											47	39		
Tọa Kỵ VIP 10	8708	1	12	1644	10	0	1											47	39		
Tọa Kỵ VIP 10	8709	1	12	1645	10	0	1											47	39		
Tọa Kỵ VIP 10	8710	1	12	1646	10	0	1											47	39		
Tọa Kỵ VIP 10	8711	1	12	1647	10	0	1											47	39		
Tọa Kỵ VIP 10	8712	1	12	1648	10	0	1											47	39		
Tọa Kỵ VIP 10	8713	1	12	1649	10	0	1											47	39		
Tọa Kỵ VIP 10	8714	1	12	1650	10	0	1											47	39		
Tọa Kỵ VIP 10	8715	1	12	1651	10	0	1											47	39		
Tọa Kỵ VIP 10	8716	1	12	1652	10	0	1											47	39		
Tọa Kỵ VIP 10	8717	1	12	1653	10	0	1											47	39		
Tọa Kỵ VIP 10	8718	1	12	1654	10	0	1											47	39		
Tọa Kỵ VIP 10	8719	1	12	1655	10	0	1											47	39		
Tọa Kỵ VIP 10	8720	1	12	1656	10	0	1											47	39		
Tọa Kỵ VIP 10	8721	1	12	1657	10	0	1											47	39		
Tọa Kỵ VIP 10	8722	1	12	1658	10	0	1											47	39		
Tọa Kỵ VIP 10	8723	1	12	1659	10	0	1											47	39		
Tọa Kỵ VIP 10	8724	1	12	1660	10	0	1											47	39		
Tọa Kỵ VIP 10	8725	1	12	1661	10	0	1											47	39		
Tọa Kỵ VIP 10	8726	1	12	1662	10	0	1											47	39		
Tọa Kỵ VIP 10	8727	1	12	1663	10	0	1											47	39		
Tọa Kỵ VIP 10	8728	1	12	1664	10	0	1											47	39		
Tọa Kỵ VIP 10	8729	1	12	1665	10	0	1											47	39		
Tọa Kỵ VIP 10	8730	1	12	1666	10	0	1											47	39		
Tọa Kỵ VIP 10	8731	1	12	1667	10	0	1											47	39		
Tọa Kỵ VIP 10	8732	1	12	1668	10	0	1											47	39		
Tọa Kỵ VIP 10	8733	1	12	1669	10	0	1											47	39		
Tọa Kỵ VIP 10	8734	1	12	1670	10	0	1											47	39		
Tọa Kỵ VIP 10	8735	1	12	1671	10	0	1											47	39		
Tọa Kỵ VIP 10	8736	1	12	1672	10	0	1											47	39		
Tọa Kỵ VIP 10	8737	1	12	1673	10	0	1											47	39		
Tọa Kỵ VIP 10	8738	1	12	1674	10	0	1											47	39		
Tọa Kỵ VIP 10	8739	1	12	1675	10	0	1											47	39		
Tọa Kỵ VIP 10	8740	1	12	1676	10	0	1											47	39		
Tọa Kỵ VIP 10	8741	1	12	1677	10	0	1											47	39		
Tọa Kỵ VIP 10	8742	1	12	1678	10	0	1											47	39		
Tọa Kỵ VIP 10	8743	1	12	1679	10	0	1											47	39		
Tọa Kỵ VIP 10	8744	1	12	1680	10	0	1											47	39		
Tọa Kỵ VIP 10	8745	1	12	1681	10	0	1											47	39		
Tọa Kỵ VIP 10	8746	1	12	1682	10	0	1											47	39		
Tọa Kỵ VIP 10	8747	1	12	1683	10	0	1											47	39		
Tọa Kỵ VIP 10	8748	1	12	1684	10	0	1											47	39		
Tọa Kỵ VIP 10	8749	1	12	1685	10	0	1											47	39		
Tọa Kỵ VIP 10	8750	1	12	1686	10	0	1											47	39		
Tọa Kỵ VIP 10	8751	1	12	1687	10	0	1											47	39		
Tọa Kỵ VIP 10	8752	1	12	1688	10	0	1											47	39		
Tọa Kỵ VIP 10	8753	1	12	1689	10	0	1											47	39		
Tọa Kỵ VIP 10	8754	1	12	1690	10	0	1											47	39		
Tọa Kỵ VIP 10	8755	1	12	1691	10	0	1											47	39		
Tọa Kỵ VIP 10	8756	1	12	1692	10	0	1											47	39		
Tọa Kỵ VIP 10	8757	1	12	1693	10	0	1											47	39		
Tọa Kỵ VIP 10	8758	1	12	1694	10	0	1											47	39		
Tọa Kỵ VIP 10	8759	1	12	1695	10	0	1											47	39		
Tọa Kỵ VIP 10	8760	1	12	1696	10	0	1											47	39		
Tọa Kỵ VIP 10	8761	1	12	1697	10	0	1											47	39		
Tọa Kỵ VIP 10	8762	1	12	1698	10	0	1											47	39		
Tọa Kỵ VIP 10	8763	1	12	1699	10	0	1											47	39		
Tọa Kỵ VIP 10	8764	1	12	1700	10	0	1											47	39		
Tọa Kỵ VIP 10	8765	1	12	1701	10	0	1											47	39		
Hiệp Ảnh Tân Niên +45✭✭✭	8766	1	13	46	10	0	1											47	39		
Tân Niên Ấn 35 ✭ ✭ ✭	8767	1	16	60	10	0	1											47	39		
Thương Phong Kim Vũ	8768	1	17	2171	10	1	1											47	39		
Thương Phong Mộc Vũ	8769	1	17	2172	10	2	1											47	39		
Thương Phong Thủy Vũ	8770	1	17	2173	10	3	1											47	39		
Thương Phong Hỏa Vũ	8771	1	17	2174	10	4	1											47	39		
Thương Phong Thổ Vũ	8772	1	17	2175	10	5	1											47	39		
Thương Phong Kim Vũ	8773	1	17	2176	10	1	1											47	39		
Thương Phong Mộc Vũ	8774	1	17	2177	10	2	1											47	39		
Thương Phong Thủy Vũ	8775	1	17	2178	10	3	1											47	39		
Thương Phong Hỏa Vũ	8776	1	17	2179	10	4	1											47	39		
Thương Phong Thổ Vũ	8777	1	17	2180	10	5	1											47	39		
Ngoại Trang Áo VIP 6	8778	1	25	628	2	0	1											47	39		
Ngoại Trang Áo VIP 6	8779	1	25	629	2	0	1											47	39		
Ngoại Trang Áo VIP 6	8780	1	25	630	2	0	1											47	39		
Ngoại Trang Áo VIP 6	8781	1	25	631	2	0	1											47	39		
Ngoại Trang Áo VIP 6	8782	1	25	632	2	0	1											47	39		
Ngoại Trang Áo VIP 6	8783	1	25	633	2	0	1											47	39		
Ngoại Trang Áo VIP 6	8784	1	25	634	2	0	1											47	39		
Ngoại Trang Áo VIP 6	8785	1	25	635	2	0	1											47	39		
Ngoại Trang Áo VIP 6	8786	1	25	636	2	0	1											47	39		
Ngoại Trang Áo VIP 6	8787	1	25	637	2	0	1											47	39		
Ngoại Trang Áo VIP 6	8788	1	25	638	2	0	1											47	39		
Ngoại Trang Áo VIP 6	8789	1	25	639	2	0	1											47	39		
Ngoại Trang Áo VIP 6	8790	1	25	640	2	0	1											47	39		
Ngoại Trang Áo VIP 6	8791	1	25	641	2	0	1											47	39		
Ngoại Trang Áo VIP 6	8792	1	25	642	2	0	1											47	39		
Ngoại Trang Áo VIP 6	8793	1	25	643	2	0	1											47	39		
Ngoại Trang Áo VIP 6	8794	1	25	644	2	0	1											47	39		
Ngoại Trang Áo VIP 6	8795	1	25	645	2	0	1											47	39		
Ngoại Trang Áo VIP 6	8796	1	25	646	2	0	1											47	39		
Ngoại Trang Áo VIP 6	8797	1	25	647	2	0	1											47	39		
Ngoại Trang Áo VIP 6	8798	1	25	648	2	0	1											47	39		
Ngoại Trang Áo VIP 6	8799	1	25	649	2	0	1											47	39		
Ngoại Trang Áo VIP 6	8800	1	25	650	2	0	1											47	39		
Ngoại Trang Áo VIP 6	8801	1	25	651	2	0	1											47	39		
Ngoại Trang Áo VIP 6	8802	1	25	652	2	0	1											47	39		
Ngoại Trang Áo VIP 6	8803	1	25	653	2	0	1											47	39		
