ID	Category	Kind	Storage	Consume	Name	Belong	SkillLevel	Cost	ExpGain	MakeTime	AutoAppend	Produce1Genre	Produce1Detail	Produce1Parti	Produce1Level	Produce1Luck	Produce1Series	Produce1Bind	Produce1Rate	Produce2Genre	Produce2Detail	Produce2Parti	Produce2Level	Produce2Luck	Produce2Series	Produce2Bind	Produce2Rate	Produce3Genre	Produce3Detail	Produce3Parti	Produce3Level	Produce3Luck	Produce3Series	Produce3Bind	Produce3Rate	Stuff1Genre	Stuff1Detail	Stuff1Parti	Stuff1Level	Stuff1Series	Stuff1Bind	Stuff1Num	Stuff2Genre	Stuff2Detail	Stuff2Parti	Stuff2Level	Stuff2Series	Stuff2Bind	Stuff2Num	Stuff3Genre	Stuff3Detail	Stuff3Parti	Stuff3Level	Stuff3Series	Stuff3Bind	Stuff3Num	Stuff4Genre	Stuff4Detail	Stuff4Parti	Stuff4Level	Stuff4Series	Stuff4Bind	Stuff4Num	Stuff5Genre	Stuff5Detail	Stuff5Parti	Stuff5Level	Stuff5Series	Stuff5Bind	Stuff5Num	Desc
3681	9	68	1		Lv.8-Hiệu ứng Hỏa Thương Ngoại 12	6	1	10000	10000	54	1	2	1	4041	10	100	5		100																	2	1	4040	10	4		1	18	1	4010	1	0		160	18	1	4020	1	0		3750															
3682	9	68	1		Lv.8-Hiệu ứng Hỏa Thương Ngoại 13	6	1	10000	10000	54	1	2	1	4042	10	100	5		100																	2	1	4041	10	4		1	18	1	4010	1	0		180	18	1	4020	1	0		4000															
3683	9	68	1		Lv.8-Hiệu ứng Hỏa Thương Ngoại 14	6	1	10000	10000	54	1	2	1	4043	10	100	5		100																	2	1	4042	10	4		1	18	1	4010	1	0		200	18	1	4020	1	0		4250															
3684	9	68	1		Lv.8-Hiệu ứng Hỏa Thương Ngoại 15	6	1	10000	10000	54	1	2	1	4044	10	100	5		100																	2	1	4043	10	4		1	18	1	4010	1	0		220	18	1	4020	1	0		4500															
3685	9	68	1		Lv.8-Hiệu ứng Hỏa Thương Ngoại 16	6	1	10000	10000	54	1	2	1	4045	10	100	5		100																	2	1	4044	10	4		1	18	1	4010	1	0		250	18	1	4020	1	0		4750															
3686	9	68	1		Lv.8-Hiệu ứng Hỏa Thương Ngoại 17	6	1	10000	10000	54	1	2	1	4046	10	100	5		100																	2	1	4045	10	4		1	18	1	4010	1	0		300	18	1	4020	1	0		5000															
3687	9	68	1		Lv.8-Hiệu ứng Hỏa Thương Ngoại 18	6	1	10000	10000	54	1	2	1	4047	10	100	5		100																	2	1	4046	10	4		1	18	1	4010	1	0		350	18	1	4020	1	0		5250															
3688	9	68	1		Lv.8-Hiệu ứng Hỏa Thương Ngoại 19	6	1	10000	10000	54	1	2	1	4048	10	100	5		100																	2	1	4047	10	4		1	18	1	4010	1	0		500	18	1	4020	1	0		5500															
3689	9	68	1		Lv.8-Hiệu ứng Hỏa Thương Ngoại 20	6	1	10000	10000	54	1	2	1	4049	10	100	5		100																	2	1	4048	10	4		1	18	1	4010	1	0		575	18	1	4020	1	0		5750															
3690	9	68	1		Lv.8-Hệ cách đấu Mộc Thương 2	6	1	10000	10000	54	1	2	1	4411	10	100	5		100																	2	1	4410	10	2		1	18	1	4010	1	0		30	18	1	4020	1	0		1250															
3691	9	68	1		Lv.8-Hệ cách đấu Mộc Thương 3	6	1	10000	10000	54	1	2	1	4412	10	100	5		100																	2	1	4411	10	2		1	18	1	4010	1	0		40	18	1	4020	1	0		1500															
3692	9	68	1		Lv.8-Hệ cách đấu Mộc Thương 4	6	1	10000	10000	54	1	2	1	4413	10	100	5		100																	2	1	4412	10	2		1	18	1	4010	1	0		60	18	1	4020	1	0		1750															
3693	9	68	1		Lv.8-Hệ cách đấu Mộc Thương 5	6	1	10000	10000	54	1	2	1	4414	10	100	5		100																	2	1	4413	10	2		1	18	1	4010	1	0		70	18	1	4020	1	0		2000															
3694	9	68	1		Lv.8-Hệ cách đấu Mộc Thương 6	6	1	10000	10000	54	1	2	1	4415	10	100	5		100																	2	1	4414	10	2		1	18	1	4010	1	0		80	18	1	4020	1	0		2250															
3695	9	68	1		Lv.8-Hệ cách đấu Mộc Thương 7	6	1	10000	10000	54	1	2	1	4416	10	100	5		100																	2	1	4415	10	2		1	18	1	4010	1	0		100	18	1	4020	1	0		2500															
3696	9	68	1		Lv.8-Hệ cách đấu Mộc Thương 8	6	1	10000	10000	54	1	2	1	4417	10	100	5		100																	2	1	4416	10	2		1	18	1	4010	1	0		110	18	1	4020	1	0		2750															
3697	9	68	1		Lv.8-Hệ cách đấu Mộc Thương 9	6	1	10000	10000	54	1	2	1	4418	10	100	5		100																	2	1	4417	10	2		1	18	1	4010	1	0		120	18	1	4020	1	0		3000															
3698	9	68	1		Lv.8-Hệ cách đấu Mộc Thương 10	6	1	10000	10000	54	1	2	1	4419	10	100	5		100																	2	1	4418	10	2		1	18	1	4010	1	0		140	18	1	4020	1	0		3250															
3699	9	68	1		Lv.8-Hệ cách đấu Mộc Thương 11	6	1	10000	10000	54	1	2	1	4420	10	100	5		100																	2	1	4419	10	2		1	18	1	4010	1	0		150	18	1	4020	1	0		3500															
3700	9	68	1		Lv.8-Hệ cách đấu Mộc Thương 12	6	1	10000	10000	54	1	2	1	4421	10	100	5		100																	2	1	4420	10	2		1	18	1	4010	1	0		160	18	1	4020	1	0		3750															
3701	9	68	1		Lv.8-Hệ cách đấu Mộc Thương 13	6	1	10000	10000	54	1	2	1	4422	10	100	5		100																	2	1	4421	10	2		1	18	1	4010	1	0		180	18	1	4020	1	0		4000															
3702	9	68	1		Lv.8-Hệ cách đấu Mộc Thương 14	6	1	10000	10000	54	1	2	1	4423	10	100	5		100																	2	1	4422	10	2		1	18	1	4010	1	0		200	18	1	4020	1	0		4250															
3703	9	68	1		Lv.8-Hệ cách đấu Mộc Thương 15	6	1	10000	10000	54	1	2	1	4424	10	100	5		100																	2	1	4423	10	2		1	18	1	4010	1	0		220	18	1	4020	1	0		4500															
3704	9	68	1		Lv.8-Hệ cách đấu Mộc Thương 16	6	1	10000	10000	54	1	2	1	4425	10	100	5		100																	2	1	4424	10	2		1	18	1	4010	1	0		250	18	1	4020	1	0		4750															
3705	9	68	1		Lv.8-Hệ cách đấu Mộc Thương 17	6	1	10000	10000	54	1	2	1	4426	10	100	5		100																	2	1	4425	10	2		1	18	1	4010	1	0		300	18	1	4020	1	0		5000															
3706	9	68	1		Lv.8-Hệ cách đấu Mộc Thương 18	6	1	10000	10000	54	1	2	1	4427	10	100	5		100																	2	1	4426	10	2		1	18	1	4010	1	0		350	18	1	4020	1	0		5250															
3707	9	68	1		Lv.8-Hệ cách đấu Mộc Thương 19	6	1	10000	10000	54	1	2	1	4428	10	100	5		100																	2	1	4427	10	2		1	18	1	4010	1	0		500	18	1	4020	1	0		5500															
3708	9	68	1		Lv.8-Hệ cách đấu Mộc Thương 20	6	1	10000	10000	54	1	2	1	4429	10	100	5		100																	2	1	4428	10	2		1	18	1	4010	1	0		575	18	1	4020	1	0		5750															
3709	9	68	1		Lv.8-Hệ cách đấu Thủy Thương 2	6	1	10000	10000	54	1	2	1	4431	10	100	5		100																	2	1	4430	10	3		1	18	1	4010	1	0		30	18	1	4020	1	0		1250															
3710	9	68	1		Lv.8-Hệ cách đấu Thủy Thương 3	6	1	10000	10000	54	1	2	1	4432	10	100	5		100																	2	1	4431	10	3		1	18	1	4010	1	0		40	18	1	4020	1	0		1500															
3711	9	68	1		Lv.8-Hệ cách đấu Thủy Thương 4	6	1	10000	10000	54	1	2	1	4433	10	100	5		100																	2	1	4432	10	3		1	18	1	4010	1	0		60	18	1	4020	1	0		1750															
3712	9	68	1		Lv.8-Hệ cách đấu Thủy Thương 5	6	1	10000	10000	54	1	2	1	4434	10	100	5		100																	2	1	4433	10	3		1	18	1	4010	1	0		70	18	1	4020	1	0		2000															
3713	9	68	1		Lv.8-Hệ cách đấu Thủy Thương 6	6	1	10000	10000	54	1	2	1	4435	10	100	5		100																	2	1	4434	10	3		1	18	1	4010	1	0		80	18	1	4020	1	0		2250															
3714	9	68	1		Lv.8-Hệ cách đấu Thủy Thương 7	6	1	10000	10000	54	1	2	1	4436	10	100	5		100																	2	1	4435	10	3		1	18	1	4010	1	0		100	18	1	4020	1	0		2500															
3715	9	68	1		Lv.8-Hệ cách đấu Thủy Thương 8	6	1	10000	10000	54	1	2	1	4437	10	100	5		100																	2	1	4436	10	3		1	18	1	4010	1	0		110	18	1	4020	1	0		2750															
3716	9	68	1		Lv.8-Hệ cách đấu Thủy Thương 9	6	1	10000	10000	54	1	2	1	4438	10	100	5		100																	2	1	4437	10	3		1	18	1	4010	1	0		120	18	1	4020	1	0		3000															
3717	9	68	1		Lv.8-Hệ cách đấu Thủy Thương 10	6	1	10000	10000	54	1	2	1	4439	10	100	5		100																	2	1	4438	10	3		1	18	1	4010	1	0		140	18	1	4020	1	0		3250															
3718	9	68	1		Lv.8-Hệ cách đấu Thủy Thương 11	6	1	10000	10000	54	1	2	1	4440	10	100	5		100																	2	1	4439	10	3		1	18	1	4010	1	0		150	18	1	4020	1	0		3500															
3719	9	68	1		Lv.8-Hệ cách đấu Thủy Thương 12	6	1	10000	10000	54	1	2	1	4441	10	100	5		100																	2	1	4440	10	3		1	18	1	4010	1	0		160	18	1	4020	1	0		3750															
3720	9	68	1		Lv.8-Hệ cách đấu Thủy Thương 13	6	1	10000	10000	54	1	2	1	4442	10	100	5		100																	2	1	4441	10	3		1	18	1	4010	1	0		180	18	1	4020	1	0		4000															
3721	9	68	1		Lv.8-Hệ cách đấu Thủy Thương 14	6	1	10000	10000	54	1	2	1	4443	10	100	5		100																	2	1	4442	10	3		1	18	1	4010	1	0		200	18	1	4020	1	0		4250															
3722	9	68	1		Lv.8-Hệ cách đấu Thủy Thương 15	6	1	10000	10000	54	1	2	1	4444	10	100	5		100																	2	1	4443	10	3		1	18	1	4010	1	0		220	18	1	4020	1	0		4500															
3723	9	68	1		Lv.8-Hệ cách đấu Thủy Thương 16	6	1	10000	10000	54	1	2	1	4445	10	100	5		100																	2	1	4444	10	3		1	18	1	4010	1	0		250	18	1	4020	1	0		4750															
3724	9	68	1		Lv.8-Hệ cách đấu Thủy Thương 17	6	1	10000	10000	54	1	2	1	4446	10	100	5		100																	2	1	4445	10	3		1	18	1	4010	1	0		300	18	1	4020	1	0		5000															
3725	9	68	1		Lv.8-Hệ cách đấu Thủy Thương 18	6	1	10000	10000	54	1	2	1	4447	10	100	5		100																	2	1	4446	10	3		1	18	1	4010	1	0		350	18	1	4020	1	0		5250															
3726	9	68	1		Lv.8-Hệ cách đấu Thủy Thương 19	6	1	10000	10000	54	1	2	1	4448	10	100	5		100																	2	1	4447	10	3		1	18	1	4010	1	0		500	18	1	4020	1	0		5500															
3727	9	68	1		Lv.8-Hệ cách đấu Thủy Thương 20	6	1	10000	10000	54	1	2	1	4449	10	100	5		100																	2	1	4448	10	3		1	18	1	4010	1	0		575	18	1	4020	1	0		5750															
3728	9	68	1		Lv.8-Hệ cách đấu Thổ Thương 2	6	1	10000	10000	54	1	2	1	4451	10	100	5		100																	2	1	4450	10	5		1	18	1	4010	1	0		30	18	1	4020	1	0		1250															
3729	9	68	1		Lv.8-Hệ cách đấu Thổ Thương 3	6	1	10000	10000	54	1	2	1	4452	10	100	5		100																	2	1	4451	10	5		1	18	1	4010	1	0		40	18	1	4020	1	0		1500															
3730	9	68	1		Lv.8-Hệ cách đấu Thổ Thương 4	6	1	10000	10000	54	1	2	1	4453	10	100	5		100																	2	1	4452	10	5		1	18	1	4010	1	0		60	18	1	4020	1	0		1750															
3731	9	68	1		Lv.8-Hệ cách đấu Thổ Thương 5	6	1	10000	10000	54	1	2	1	4454	10	100	5		100																	2	1	4453	10	5		1	18	1	4010	1	0		70	18	1	4020	1	0		2000															
3732	9	68	1		Lv.8-Hệ cách đấu Thổ Thương 6	6	1	10000	10000	54	1	2	1	4455	10	100	5		100																	2	1	4454	10	5		1	18	1	4010	1	0		80	18	1	4020	1	0		2250															
3733	9	68	1		Lv.8-Hệ cách đấu Thổ Thương 7	6	1	10000	10000	54	1	2	1	4456	10	100	5		100																	2	1	4455	10	5		1	18	1	4010	1	0		100	18	1	4020	1	0		2500															
3734	9	68	1		Lv.8-Hệ cách đấu Thổ Thương 8	6	1	10000	10000	54	1	2	1	4457	10	100	5		100																	2	1	4456	10	5		1	18	1	4010	1	0		110	18	1	4020	1	0		2750															
3735	9	68	1		Lv.8-Hệ cách đấu Thổ Thương 9	6	1	10000	10000	54	1	2	1	4458	10	100	5		100																	2	1	4457	10	5		1	18	1	4010	1	0		120	18	1	4020	1	0		3000															
3736	9	68	1		Lv.8-Hệ cách đấu Thổ Thương 10	6	1	10000	10000	54	1	2	1	4459	10	100	5		100																	2	1	4458	10	5		1	18	1	4010	1	0		140	18	1	4020	1	0		3250															
3737	9	68	1		Lv.8-Hệ cách đấu Thổ Thương 11	6	1	10000	10000	54	1	2	1	4460	10	100	5		100																	2	1	4459	10	5		1	18	1	4010	1	0		150	18	1	4020	1	0		3500															
3738	9	68	1		Lv.8-Hệ cách đấu Thổ Thương 12	6	1	10000	10000	54	1	2	1	4461	10	100	5		100																	2	1	4460	10	5		1	18	1	4010	1	0		160	18	1	4020	1	0		3750															
3739	9	68	1		Lv.8-Hệ cách đấu Thổ Thương 13	6	1	10000	10000	54	1	2	1	4462	10	100	5		100																	2	1	4461	10	5		1	18	1	4010	1	0		180	18	1	4020	1	0		4000															
3740	9	68	1		Lv.8-Hệ cách đấu Thổ Thương 14	6	1	10000	10000	54	1	2	1	4463	10	100	5		100																	2	1	4462	10	5		1	18	1	4010	1	0		200	18	1	4020	1	0		4250															
3741	9	68	1		Lv.8-Hệ cách đấu Thổ Thương 15	6	1	10000	10000	54	1	2	1	4464	10	100	5		100																	2	1	4463	10	5		1	18	1	4010	1	0		220	18	1	4020	1	0		4500															
3742	9	68	1		Lv.8-Hệ cách đấu Thổ Thương 16	6	1	10000	10000	54	1	2	1	4465	10	100	5		100																	2	1	4464	10	5		1	18	1	4010	1	0		250	18	1	4020	1	0		4750															
3743	9	68	1		Lv.8-Hệ cách đấu Thổ Thương 17	6	1	10000	10000	54	1	2	1	4466	10	100	5		100																	2	1	4465	10	5		1	18	1	4010	1	0		300	18	1	4020	1	0		5000															
3744	9	68	1		Lv.8-Hệ cách đấu Thổ Thương 18	6	1	10000	10000	54	1	2	1	4467	10	100	5		100																	2	1	4466	10	5		1	18	1	4010	1	0		350	18	1	4020	1	0		5250															
3745	9	68	1		Lv.8-Hệ cách đấu Thổ Thương 19	6	1	10000	10000	54	1	2	1	4468	10	100	5		100																	2	1	4467	10	5		1	18	1	4010	1	0		500	18	1	4020	1	0		5500															
3746	9	68	1		Lv.8-Hệ cách đấu Thổ Thương 20	6	1	10000	10000	54	1	2	1	4469	10	100	5		100																	2	1	4468	10	5		1	18	1	4010	1	0		575	18	1	4020	1	0		5750															
3747	9	69	1		Lv.8-Hiệu ứng Kim Chùy Ngoại 2	6	1	10000	10000	54	1	2	1	4051	10	100	5		100																	2	1	4050	10	1		1	18	1	4010	1	0		30	18	1	4020	1	0		1250															
3748	9	69	1		Lv.8-Hiệu ứng Kim Chùy Ngoại 3	6	1	10000	10000	54	1	2	1	4052	10	100	5		100																	2	1	4051	10	1		1	18	1	4010	1	0		40	18	1	4020	1	0		1500															
3749	9	69	1		Lv.8-Hiệu ứng Kim Chùy Ngoại 4	6	1	10000	10000	54	1	2	1	4053	10	100	5		100																	2	1	4052	10	1		1	18	1	4010	1	0		60	18	1	4020	1	0		1750															
3750	9	69	1		Lv.8-Hiệu ứng Kim Chùy Ngoại 5	6	1	10000	10000	54	1	2	1	4054	10	100	5		100																	2	1	4053	10	1		1	18	1	4010	1	0		70	18	1	4020	1	0		2000															
3751	9	69	1		Lv.8-Hiệu ứng Kim Chùy Ngoại 6	6	1	10000	10000	54	1	2	1	4055	10	100	5		100																	2	1	4054	10	1		1	18	1	4010	1	0		80	18	1	4020	1	0		2250															
3752	9	69	1		Lv.8-Hiệu ứng Kim Chùy Ngoại 7	6	1	10000	10000	54	1	2	1	4056	10	100	5		100																	2	1	4055	10	1		1	18	1	4010	1	0		100	18	1	4020	1	0		2500															
3753	9	69	1		Lv.8-Hiệu ứng Kim Chùy Ngoại 8	6	1	10000	10000	54	1	2	1	4057	10	100	5		100																	2	1	4056	10	1		1	18	1	4010	1	0		110	18	1	4020	1	0		2750															
3754	9	69	1		Lv.8-Hiệu ứng Kim Chùy Ngoại 9	6	1	10000	10000	54	1	2	1	4058	10	100	5		100																	2	1	4057	10	1		1	18	1	4010	1	0		120	18	1	4020	1	0		3000															
3755	9	69	1		Lv.8-Hiệu ứng Kim Chùy Ngoại 10	6	1	10000	10000	54	1	2	1	4059	10	100	5		100																	2	1	4058	10	1		1	18	1	4010	1	0		140	18	1	4020	1	0		3250															
3756	9	69	1		Lv.8-Hiệu ứng Kim Chùy Ngoại 11	6	1	10000	10000	54	1	2	1	4060	10	100	5		100																	2	1	4059	10	1		1	18	1	4010	1	0		150	18	1	4020	1	0		3500															
3757	9	69	1		Lv.8-Hiệu ứng Kim Chùy Ngoại 12	6	1	10000	10000	54	1	2	1	4061	10	100	5		100																	2	1	4060	10	1		1	18	1	4010	1	0		160	18	1	4020	1	0		3750															
3758	9	69	1		Lv.8-Hiệu ứng Kim Chùy Ngoại 13	6	1	10000	10000	54	1	2	1	4062	10	100	5		100																	2	1	4061	10	1		1	18	1	4010	1	0		180	18	1	4020	1	0		4000															
3759	9	69	1		Lv.8-Hiệu ứng Kim Chùy Ngoại 14	6	1	10000	10000	54	1	2	1	4063	10	100	5		100																	2	1	4062	10	1		1	18	1	4010	1	0		200	18	1	4020	1	0		4250															
3760	9	69	1		Lv.8-Hiệu ứng Kim Chùy Ngoại 15	6	1	10000	10000	54	1	2	1	4064	10	100	5		100																	2	1	4063	10	1		1	18	1	4010	1	0		220	18	1	4020	1	0		4500															
3761	9	69	1		Lv.8-Hiệu ứng Kim Chùy Ngoại 16	6	1	10000	10000	54	1	2	1	4065	10	100	5		100																	2	1	4064	10	1		1	18	1	4010	1	0		250	18	1	4020	1	0		4750															
3762	9	69	1		Lv.8-Hiệu ứng Kim Chùy Ngoại 17	6	1	10000	10000	54	1	2	1	4066	10	100	5		100																	2	1	4065	10	1		1	18	1	4010	1	0		300	18	1	4020	1	0		5000															
3763	9	69	1		Lv.8-Hiệu ứng Kim Chùy Ngoại 18	6	1	10000	10000	54	1	2	1	4067	10	100	5		100																	2	1	4066	10	1		1	18	1	4010	1	0		350	18	1	4020	1	0		5250															
3764	9	69	1		Lv.8-Hiệu ứng Kim Chùy Ngoại 19	6	1	10000	10000	54	1	2	1	4068	10	100	5		100																	2	1	4067	10	1		1	18	1	4010	1	0		500	18	1	4020	1	0		5500															
3765	9	69	1		Lv.8-Hiệu ứng Kim Chùy Ngoại 20	6	1	10000	10000	54	1	2	1	4069	10	100	5		100																	2	1	4068	10	1		1	18	1	4010	1	0		575	18	1	4020	1	0		5750															
3766	9	69	1		Lv.8-Hiệu ứng Mộc Chùy Ngoại 2	6	1	10000	10000	54	1	2	1	4071	10	100	5		100																	2	1	4070	10	2		1	18	1	4010	1	0		30	18	1	4020	1	0		1250															
3767	9	69	1		Lv.8-Hiệu ứng Mộc Chùy Ngoại 3	6	1	10000	10000	54	1	2	1	4072	10	100	5		100																	2	1	4071	10	2		1	18	1	4010	1	0		40	18	1	4020	1	0		1500															
3768	9	69	1		Lv.8-Hiệu ứng Mộc Chùy Ngoại 4	6	1	10000	10000	54	1	2	1	4073	10	100	5		100																	2	1	4072	10	2		1	18	1	4010	1	0		60	18	1	4020	1	0		1750															
3769	9	69	1		Lv.8-Hiệu ứng Mộc Chùy Ngoại 5	6	1	10000	10000	54	1	2	1	4074	10	100	5		100																	2	1	4073	10	2		1	18	1	4010	1	0		70	18	1	4020	1	0		2000															
3770	9	69	1		Lv.8-Hiệu ứng Mộc Chùy Ngoại 6	6	1	10000	10000	54	1	2	1	4075	10	100	5		100																	2	1	4074	10	2		1	18	1	4010	1	0		80	18	1	4020	1	0		2250															
3771	9	69	1		Lv.8-Hiệu ứng Mộc Chùy Ngoại 7	6	1	10000	10000	54	1	2	1	4076	10	100	5		100																	2	1	4075	10	2		1	18	1	4010	1	0		100	18	1	4020	1	0		2500															
3772	9	69	1		Lv.8-Hiệu ứng Mộc Chùy Ngoại 8	6	1	10000	10000	54	1	2	1	4077	10	100	5		100																	2	1	4076	10	2		1	18	1	4010	1	0		110	18	1	4020	1	0		2750															
3773	9	69	1		Lv.8-Hiệu ứng Mộc Chùy Ngoại 9	6	1	10000	10000	54	1	2	1	4078	10	100	5		100																	2	1	4077	10	2		1	18	1	4010	1	0		120	18	1	4020	1	0		3000															
3774	9	69	1		Lv.8-Hiệu ứng Mộc Chùy Ngoại 10	6	1	10000	10000	54	1	2	1	4079	10	100	5		100																	2	1	4078	10	2		1	18	1	4010	1	0		140	18	1	4020	1	0		3250															
3775	9	69	1		Lv.8-Hiệu ứng Mộc Chùy Ngoại 11	6	1	10000	10000	54	1	2	1	4080	10	100	5		100																	2	1	4079	10	2		1	18	1	4010	1	0		150	18	1	4020	1	0		3500															
3776	9	69	1		Lv.8-Hiệu ứng Mộc Chùy Ngoại 12	6	1	10000	10000	54	1	2	1	4081	10	100	5		100																	2	1	4080	10	2		1	18	1	4010	1	0		160	18	1	4020	1	0		3750															
3777	9	69	1		Lv.8-Hiệu ứng Mộc Chùy Ngoại 13	6	1	10000	10000	54	1	2	1	4082	10	100	5		100																	2	1	4081	10	2		1	18	1	4010	1	0		180	18	1	4020	1	0		4000															
3778	9	69	1		Lv.8-Hiệu ứng Mộc Chùy Ngoại 14	6	1	10000	10000	54	1	2	1	4083	10	100	5		100																	2	1	4082	10	2		1	18	1	4010	1	0		200	18	1	4020	1	0		4250															
3779	9	69	1		Lv.8-Hiệu ứng Mộc Chùy Ngoại 15	6	1	10000	10000	54	1	2	1	4084	10	100	5		100																	2	1	4083	10	2		1	18	1	4010	1	0		220	18	1	4020	1	0		4500															
3780	9	69	1		Lv.8-Hiệu ứng Mộc Chùy Ngoại 16	6	1	10000	10000	54	1	2	1	4085	10	100	5		100																	2	1	4084	10	2		1	18	1	4010	1	0		250	18	1	4020	1	0		4750															
3781	9	69	1		Lv.8-Hiệu ứng Mộc Chùy Ngoại 17	6	1	10000	10000	54	1	2	1	4086	10	100	5		100																	2	1	4085	10	2		1	18	1	4010	1	0		300	18	1	4020	1	0		5000															
3782	9	69	1		Lv.8-Hiệu ứng Mộc Chùy Ngoại 18	6	1	10000	10000	54	1	2	1	4087	10	100	5		100																	2	1	4086	10	2		1	18	1	4010	1	0		350	18	1	4020	1	0		5250															
3783	9	69	1		Lv.8-Hiệu ứng Mộc Chùy Ngoại 19	6	1	10000	10000	54	1	2	1	4088	10	100	5		100																	2	1	4087	10	2		1	18	1	4010	1	0		500	18	1	4020	1	0		5500															
3784	9	69	1		Lv.8-Hiệu ứng Mộc Chùy Ngoại 20	6	1	10000	10000	54	1	2	1	4089	10	100	5		100																	2	1	4088	10	2		1	18	1	4010	1	0		575	18	1	4020	1	0		5750															
3785	9	69	1		Lv.8-Hệ cách đấu Thủy Chùy 2	6	1	10000	10000	54	1	2	1	4471	10	100	5		100																	2	1	4470	10	3		1	18	1	4010	1	0		30	18	1	4020	1	0		1250															
3786	9	69	1		Lv.8-Hệ cách đấu Thủy Chùy 3	6	1	10000	10000	54	1	2	1	4472	10	100	5		100																	2	1	4471	10	3		1	18	1	4010	1	0		40	18	1	4020	1	0		1500															
3787	9	69	1		Lv.8-Hệ cách đấu Thủy Chùy 4	6	1	10000	10000	54	1	2	1	4473	10	100	5		100																	2	1	4472	10	3		1	18	1	4010	1	0		60	18	1	4020	1	0		1750															
3788	9	69	1		Lv.8-Hệ cách đấu Thủy Chùy 5	6	1	10000	10000	54	1	2	1	4474	10	100	5		100																	2	1	4473	10	3		1	18	1	4010	1	0		70	18	1	4020	1	0		2000															
3789	9	69	1		Lv.8-Hệ cách đấu Thủy Chùy 6	6	1	10000	10000	54	1	2	1	4475	10	100	5		100																	2	1	4474	10	3		1	18	1	4010	1	0		80	18	1	4020	1	0		2250															
3790	9	69	1		Lv.8-Hệ cách đấu Thủy Chùy 7	6	1	10000	10000	54	1	2	1	4476	10	100	5		100																	2	1	4475	10	3		1	18	1	4010	1	0		100	18	1	4020	1	0		2500															
3791	9	69	1		Lv.8-Hệ cách đấu Thủy Chùy 8	6	1	10000	10000	54	1	2	1	4477	10	100	5		100																	2	1	4476	10	3		1	18	1	4010	1	0		110	18	1	4020	1	0		2750															
3792	9	69	1		Lv.8-Hệ cách đấu Thủy Chùy 9	6	1	10000	10000	54	1	2	1	4478	10	100	5		100																	2	1	4477	10	3		1	18	1	4010	1	0		120	18	1	4020	1	0		3000															
3793	9	69	1		Lv.8-Hệ cách đấu Thủy Chùy 10	6	1	10000	10000	54	1	2	1	4479	10	100	5		100																	2	1	4478	10	3		1	18	1	4010	1	0		140	18	1	4020	1	0		3250															
3794	9	69	1		Lv.8-Hệ cách đấu Thủy Chùy 11	6	1	10000	10000	54	1	2	1	4480	10	100	5		100																	2	1	4479	10	3		1	18	1	4010	1	0		150	18	1	4020	1	0		3500															
3795	9	69	1		Lv.8-Hệ cách đấu Thủy Chùy 12	6	1	10000	10000	54	1	2	1	4481	10	100	5		100																	2	1	4480	10	3		1	18	1	4010	1	0		160	18	1	4020	1	0		3750															
3796	9	69	1		Lv.8-Hệ cách đấu Thủy Chùy 13	6	1	10000	10000	54	1	2	1	4482	10	100	5		100																	2	1	4481	10	3		1	18	1	4010	1	0		180	18	1	4020	1	0		4000															
3797	9	69	1		Lv.8-Hệ cách đấu Thủy Chùy 14	6	1	10000	10000	54	1	2	1	4483	10	100	5		100																	2	1	4482	10	3		1	18	1	4010	1	0		200	18	1	4020	1	0		4250															
3798	9	69	1		Lv.8-Hệ cách đấu Thủy Chùy 15	6	1	10000	10000	54	1	2	1	4484	10	100	5		100																	2	1	4483	10	3		1	18	1	4010	1	0		220	18	1	4020	1	0		4500															
3799	9	69	1		Lv.8-Hệ cách đấu Thủy Chùy 16	6	1	10000	10000	54	1	2	1	4485	10	100	5		100																	2	1	4484	10	3		1	18	1	4010	1	0		250	18	1	4020	1	0		4750															
3800	9	69	1		Lv.8-Hệ cách đấu Thủy Chùy 17	6	1	10000	10000	54	1	2	1	4486	10	100	5		100																	2	1	4485	10	3		1	18	1	4010	1	0		300	18	1	4020	1	0		5000															
3801	9	69	1		Lv.8-Hệ cách đấu Thủy Chùy 18	6	1	10000	10000	54	1	2	1	4487	10	100	5		100																	2	1	4486	10	3		1	18	1	4010	1	0		350	18	1	4020	1	0		5250															
3802	9	69	1		Lv.8-Hệ cách đấu Thủy Chùy 19	6	1	10000	10000	54	1	2	1	4488	10	100	5		100																	2	1	4487	10	3		1	18	1	4010	1	0		500	18	1	4020	1	0		5500															
3803	9	69	1		Lv.8-Hệ cách đấu Thủy Chùy 20	6	1	10000	10000	54	1	2	1	4489	10	100	5		100																	2	1	4488	10	3		1	18	1	4010	1	0		575	18	1	4020	1	0		5750															
3804	9	69	1		Lv.8-Hệ cách đấu Hỏa Chùy 2	6	1	10000	10000	54	1	2	1	4491	10	100	5		100																	2	1	4490	10	4		1	18	1	4010	1	0		30	18	1	4020	1	0		1250															
3805	9	69	1		Lv.8-Hệ cách đấu Hỏa Chùy 3	6	1	10000	10000	54	1	2	1	4492	10	100	5		100																	2	1	4491	10	4		1	18	1	4010	1	0		40	18	1	4020	1	0		1500															
