Name	Kind	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	UnLockInterval
Hoàng Sắc Vân Bào 	Khoác-Nữ	1	1	25	1583	1	\image\item\equip\armor\2020vip2042a1.spr	\image\item\equip\armor\2020vip2042a0.spr	21	Ngoại Trang Áo VIP 6			1	120000			1	0	equip		79	lifemax_v	600	600	-1	-1	0	0	allseriesstateresisttime	55	55	-1	-1	0	0	manamax_v	600	600	-1	-1	0	0	deadlystrikeenhance_r	55	55	-1	-1	0	0	defencedeadlystrikedamagetrim	55	55	-1	-1	0	0	attackrating_v	300	300	-1	-1	0	0																													5	1	8	1																																																									
Thanh Sắc Vân Bào 	Khoác-Nữ	1	1	25	1584	1	\image\item\equip\armor\2021VIPnv2a1.spr	\image\item\equip\armor\2021VIPnv2a0.spr	21	Ngoại Trang Áo VIP 6			1	120000			1	0	equip		83	lifemax_v	600	600	-1	-1	0	0	allseriesstateresisttime	55	55	-1	-1	0	0	manamax_v	600	600	-1	-1	0	0	deadlystrikeenhance_r	55	55	-1	-1	0	0	defencedeadlystrikedamagetrim	55	55	-1	-1	0	0	attackrating_v	300	300	-1	-1	0	0																													5	1	8	1																																																									
Thanh Vân Bạch Sắc Bào	Khoác-Nữ	1	1	25	1585	1	\image\item\equip\armor\2021VIPnv1a1.spr	\image\item\equip\armor\2021VIPnv1a0.spr	21	Ngoại Trang Áo VIP 6			1	120000			1	0	equip		84	lifemax_v	600	600	-1	-1	0	0	allseriesstateresisttime	55	55	-1	-1	0	0	manamax_v	600	600	-1	-1	0	0	deadlystrikeenhance_r	55	55	-1	-1	0	0	defencedeadlystrikedamagetrim	55	55	-1	-1	0	0	attackrating_v	300	300	-1	-1	0	0																													5	1	8	1																																																									
Kim Lưu Tự Thước Thường	Khoác-Nữ	1	1	25	1586	1	\image\item\equip\armor\2022vip_fm_garment_01a1.spr	\image\item\equip\armor\2022vip_fm_garment_01a0.spr	21	Ngoại Trang Áo VIP 6			1	120000			1	0	equip		95	lifemax_v	600	600	-1	-1	0	0	allseriesstateresisttime	55	55	-1	-1	0	0	manamax_v	600	600	-1	-1	0	0	deadlystrikeenhance_r	55	55	-1	-1	0	0	defencedeadlystrikedamagetrim	55	55	-1	-1	0	0	attackrating_v	300	300	-1	-1	0	0																													5	1	8	1																																																									
Hồng Tử Linh Diệp Bào	Khoác-Nữ	1	1	25	1587	1	\image\item\equip\armor\2022vip_fm_garment_02a1.spr	\image\item\equip\armor\2022vip_fm_garment_02a0.spr	21	Ngoại Trang Áo VIP 6			1	120000			1	0	equip		96	lifemax_v	600	600	-1	-1	0	0	allseriesstateresisttime	55	55	-1	-1	0	0	manamax_v	600	600	-1	-1	0	0	deadlystrikeenhance_r	55	55	-1	-1	0	0	defencedeadlystrikedamagetrim	55	55	-1	-1	0	0	attackrating_v	300	300	-1	-1	0	0																													5	1	8	1																																																									
Đào Thiển Lưu Ly	Khoác-Nữ	1	1	25	1588	1	\image\item\equip\armor\armor069_a1.spr	\image\item\equip\armor\armor069_a0.spr	21	Ngoại Trang Áo VIP 6			1	120000			1	0	equip		62	lifemax_v	600	600	-1	-1	0	0	allseriesstateresisttime	55	55	-1	-1	0	0	manamax_v	600	600	-1	-1	0	0	deadlystrikeenhance_r	55	55	-1	-1	0	0	defencedeadlystrikedamagetrim	55	55	-1	-1	0	0	attackrating_v	300	300	-1	-1	0	0																													5	1	8	1																																																									
Liên Y Tạp Oa	Khoác-Nữ	1	1	25	1589	1	\image\item\equip\armor\armor072_a1.spr	\image\item\equip\armor\armor072_a0.spr	21	Ngoại Trang Áo VIP 6			1	120000			1	0	equip		66	lifemax_v	600	600	-1	-1	0	0	allseriesstateresisttime	55	55	-1	-1	0	0	manamax_v	600	600	-1	-1	0	0	deadlystrikeenhance_r	55	55	-1	-1	0	0	defencedeadlystrikedamagetrim	55	55	-1	-1	0	0	attackrating_v	300	300	-1	-1	0	0																													5	1	8	1																																																									
Tử Tiêu Dật Thái Quần	Khoác-Nữ	1	1	25	1590	1	\image\item\equip\armor\armor076_s.spr	\image\item\equip\armor\armor076.spr	21	Ngoại Trang Áo VIP 6			1	120000			1	0	equip		69	lifemax_v	600	600	-1	-1	0	0	allseriesstateresisttime	55	55	-1	-1	0	0	manamax_v	600	600	-1	-1	0	0	deadlystrikeenhance_r	55	55	-1	-1	0	0	defencedeadlystrikedamagetrim	55	55	-1	-1	0	0	attackrating_v	300	300	-1	-1	0	0																													5	1	8	1																																																									
Phong Vũ Hồng Loan Quần	Khoác-Nữ	1	1	25	1591	1	\image\item\equip\armor\armor077_s.spr	\image\item\equip\armor\armor077.spr	21	Ngoại Trang Áo VIP 6			1	120000			1	0	equip		70	lifemax_v	600	600	-1	-1	0	0	allseriesstateresisttime	55	55	-1	-1	0	0	manamax_v	600	600	-1	-1	0	0	deadlystrikeenhance_r	55	55	-1	-1	0	0	defencedeadlystrikedamagetrim	55	55	-1	-1	0	0	attackrating_v	300	300	-1	-1	0	0																													5	1	8	1																																																									
Tỏa Tử Giáp	Khoác-Nam	1	1	25	1592	1	\image\item\equip\armor\m_kai_202_s.spr	\image\item\equip\armor\m_kai_202.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	11		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Minh Quang Khải	Khoác-Nam	1	1	25	1593	1	\image\item\equip\armor\m_kai_204_s.spr	\image\item\equip\armor\m_kai_204.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	12		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Tế Lân Giáp	Khoác-Nam	1	1	25	1594	1	\image\item\equip\armor\m_kai_206_s.spr	\image\item\equip\armor\m_kai_206.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	13		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Tỏa Tử Hoàng Kim Giáp	Khoác-Nam	1	1	25	1595	1	\image\item\equip\armor\m_kai_208_s.spr	\image\item\equip\armor\m_kai_208.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	14		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Kính Hoa Khải	Khoác-Nam	1	1	25	1596	1	\image\item\equip\armor\m_kai_210_s.spr	\image\item\equip\armor\m_kai_210.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	15		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Thích Khách Trang	Khoác-Nam	1	1	25	1597	1	\image\item\equip\armor\m_jiayi_302_s.spr	\image\item\equip\armor\m_jiayi_302.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	6		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Mộng Mị Trang	Khoác-Nam	1	1	25	1598	1	\image\item\equip\armor\m_jiayi_304_s.spr	\image\item\equip\armor\m_jiayi_304.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	7		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Tham Lang Trang	Khoác-Nam	1	1	25	1599	1	\image\item\equip\armor\m_jiayi_306_s.spr	\image\item\equip\armor\m_jiayi_306.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	8		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Sơn Hồn Trang	Khoác-Nam	1	1	25	1600	1	\image\item\equip\armor\m_jiayi_308_s.spr	\image\item\equip\armor\m_jiayi_308.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	9		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Vô Dung Kình Trang	Khoác-Nam	1	1	25	1601	1	\image\item\equip\armor\m_jiayi_310_s.spr	\image\item\equip\armor\m_jiayi_310.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	10		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Sí Nhiễm Hoa Y	Khoác-Nam	1	1	25	1602	1	\image\item\equip\armor\ma_armor_xmas_s.spr	\image\item\equip\armor\ma_armor_xmas.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	44		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Y Sơn Quan Lan Khải	Khoác-Nam	1	1	25	1603	1	\image\item\equip\armor\armor52m_s.spr	\image\item\equip\armor\armor52m.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	52		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Tử Tô Kim Bộ	Khoác-Nam	1	1	25	1604	1	\image\item\equip\armor\armor058m_s.spr	\image\item\equip\armor\armor058m.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	58		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
U Long Ngự Vân Bào	Khoác-Nam	1	1	25	1605	1	\image\item\equip\armor\armor46m_s.spr	\image\item\equip\armor\armor46m.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	46		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Thanh Ngự Vĩ Bào	Khoác-Nam	1	1	25	1606	1	\image\item\equip\armor\armor48m_s.spr	\image\item\equip\armor\armor48m.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	48		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Quân Lâm Thiên Hạ	Khoác-Nam	1	1	25	1607	1	\image\item\equip\armor\armor50f_s.spr	\image\item\equip\armor\armor50f.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	50		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Thanh Sương Dạ Nguyệt Y	Khoác-Nam	1	1	25	1608	1	\image\item\equip\armor\armor47m_s.spr	\image\item\equip\armor\armor47m.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	47		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Kiếm Tâm Hà Ảnh Sam 	Khoác-Nam	1	1	25	1609	1	\image\item\equip\armor\armor057m_s.spr	\image\item\equip\armor\armor057m.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	57		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Ly Mực Bàn Cánh Giáp	Khoác-Nam	1	1	25	1610	1	\image\item\equip\armor\helm088_a1.spr	\image\item\equip\armor\helm088_a0.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	61		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Nghịch Thế Trọng Thiên Khải	Khoác-Nam	1	1	25	1611	1	\image\item\equip\armor\ma_ds_armor_D_s.spr	\image\item\equip\armor\ma_ds_armor_D.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	35		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Uyên Lâm Tàn Tinh Bào	Khoác-Nam	1	1	25	1612	1	\image\item\equip\armor\ypt_1m_yifu_s.spr	\image\item\equip\armor\ypt_1m_yifu_b.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	85		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Uyên Lâm Phá Nguyệt Bào	Khoác-Nam	1	1	25	1613	1	\image\item\equip\armor\ypt_2m_yifu_s.spr	\image\item\equip\armor\ypt_2m_yifu_b.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	86		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Uyên Lâm Tử Quang Bào	Khoác-Nam	1	1	25	1614	1	\image\item\equip\armor\ypt_3m_yifu_s.spr	\image\item\equip\armor\ypt_3m_yifu_b.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	87		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Uyên Lâm Phong Ngâm Bào	Khoác-Nam	1	1	25	1615	1	\image\item\equip\armor\ypt_4m_yifu_s.spr	\image\item\equip\armor\ypt_4m_yifu_b.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	91		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Chung Linh Ngọc Thanh Bào	Khoác-Nam	1	1	25	1616	1	\image\item\equip\armor\2023vip_ma_garment_01a1.spr	\image\item\equip\armor\2023vip_ma_garment_01a0.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	97		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Hoàng Sương Nhật Hi Bào	Khoác-Nam	1	1	25	1617	1	\image\item\equip\armor\2023vip_ma_garment_02a1.spr	\image\item\equip\armor\2023vip_ma_garment_02a0.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	98		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Càn Khôn Thất Tinh Khải	Khoác-Nam	1	1	25	1618	1	\image\item\equip\armor\wz_ma_1_yi_s.spr	\image\item\equip\armor\wz_ma_1_yi.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	31		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Như Ý Thanh Hồng Giáp	Khoác-Nam	1	1	25	1619	1	\image\item\equip\armor\wz_ma_2_yi_s.spr	\image\item\equip\armor\wz_ma_2_yi.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	32		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Liệt Thạch Đoàn Kim	Khoác-Nam	1	1	25	1620	1	\image\item\equip\armor\armor059m_s.spr	\image\item\equip\armor\armor059m.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	59		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Thần Long Đằng Vân	Khoác-Nam	1	1	25	1621	1	\image\item\equip\armor\armor060m_s.spr	\image\item\equip\armor\armor060m.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	60		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Lam Hải Kim Lữ	Khoác-Nam	1	1	25	1622	1	\image\item\equip\armor\armor49m_s.spr	\image\item\equip\armor\armor49m.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	49		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Yến Vân Phi Sa 	Khoác-Nam	1	1	25	1623	1	\image\item\equip\armor\helm067_a1.spr	\image\item\equip\armor\helm067_a0.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	63		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Tử Sắc Vân Bào	Khoác-Nam	1	1	25	1624	1	\image\item\equip\armor\2020vip1021a1.spr	\image\item\equip\armor\2020vip1021a0.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	77		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Hồng Sắc Vân Bào	Khoác-Nam	1	1	25	1625	1	\image\item\equip\armor\2020vip302a1.spr	\image\item\equip\armor\2020vip302a0.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	78		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Hoàng Sắc Vân Bào	Khoác-Nam	1	1	25	1626	1	\image\item\equip\armor\2020vip2032a1.spr	\image\item\equip\armor\2020vip2032a0.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	79		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
Thanh Sắc Vân Bào	Khoác-Nam	1	1	25	1627	1	\image\item\equip\armor\2021VIPnan2a1.spr	\image\item\equip\armor\2021VIPnan2a0.spr	20	Ngoại Trang Áo VIP 7			1	120000			1	0	equip	83		lifemax_v	650	650	-1	-1	0	0	allseriesstateresisttime	60	60	-1	-1	0	0	manamax_v	650	650	-1	-1	0	0	deadlystrikeenhance_r	60	60	-1	-1	0	0	defencedeadlystrikedamagetrim	60	60	-1	-1	0	0	attackrating_v	325	325	-1	-1	0	0																													5	1	8	0																																																									
