Name	Kind	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	ZhenId	UnLockInterval	FightPower																			
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 23	Bí Kiếp Trấn Phái	1	1	15	1322	7	\image\sukienevent\image\event2014\Book_duanshi_1.spr	\image\sukienevent\image\event2014\Book_duanshi_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>23<color>		0		690000000			1	1	mask			allskill_v	23	23			1968	1968	allskill_v	23	23			1898	1898	damage_all_resist	82	82					lifemax_v	3200	3200												defencedeadlystrikedamagetrim	12	12																			fastwalkrun_p	12	12	-1	-1	0	0	allseriesstateresisttime	54	54							5	100	6	12																																																																												
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 24	Bí Kiếp Trấn Phái	1	1	15	1323	7	\image\sukienevent\image\event2014\Book_duanshi_1.spr	\image\sukienevent\image\event2014\Book_duanshi_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>24<color>		0		690000000			1	1	mask			allskill_v	24	24			1968	1968	allskill_v	24	24			1898	1898	damage_all_resist	84	84					lifemax_v	3300	3300												defencedeadlystrikedamagetrim	12	12																			fastwalkrun_p	12	12	-1	-1	0	0	allseriesstateresisttime	56	56							5	100	6	12																																																																												
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 25	Bí Kiếp Trấn Phái	1	1	15	1324	7	\image\sukienevent\image\event2014\Book_duanshi_1.spr	\image\sukienevent\image\event2014\Book_duanshi_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>25<color>		0		690000000			1	1	mask			allskill_v	25	25			1968	1968	allskill_v	25	25			1898	1898	damage_all_resist	86	86					lifemax_v	3400	3400												defencedeadlystrikedamagetrim	13	13																			fastwalkrun_p	13	13	-1	-1	0	0	allseriesstateresisttime	58	58							5	100	6	12																																																																												
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 26	Bí Kiếp Trấn Phái	1	1	15	1325	7	\image\sukienevent\image\event2014\Book_duanshi_1.spr	\image\sukienevent\image\event2014\Book_duanshi_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>26<color>		0		690000000			1	1	mask			allskill_v	26	26			1968	1968	allskill_v	26	26			1898	1898	damage_all_resist	88	88					lifemax_v	3500	3500												defencedeadlystrikedamagetrim	13	13																			fastwalkrun_p	13	13	-1	-1	0	0	allseriesstateresisttime	60	60							5	100	6	12																																																																												
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 27	Bí Kiếp Trấn Phái	1	1	15	1326	7	\image\sukienevent\image\event2014\Book_duanshi_1.spr	\image\sukienevent\image\event2014\Book_duanshi_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>27<color>		0		690000000			1	1	mask			allskill_v	27	27			1968	1968	allskill_v	27	27			1898	1898	damage_all_resist	90	90					lifemax_v	3600	3600												defencedeadlystrikedamagetrim	14	14																			fastwalkrun_p	14	14	-1	-1	0	0	allseriesstateresisttime	62	62							5	100	6	12																																																																												
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 28	Bí Kiếp Trấn Phái	1	1	15	1327	7	\image\sukienevent\image\event2014\Book_duanshi_1.spr	\image\sukienevent\image\event2014\Book_duanshi_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>28<color>		0		690000000			1	1	mask			allskill_v	28	28			1968	1968	allskill_v	28	28			1898	1898	damage_all_resist	92	92					lifemax_v	3700	3700												defencedeadlystrikedamagetrim	14	14																			fastwalkrun_p	14	14	-1	-1	0	0	allseriesstateresisttime	64	64							5	100	6	12																																																																												
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 29	Bí Kiếp Trấn Phái	1	1	15	1328	7	\image\sukienevent\image\event2014\Book_duanshi_1.spr	\image\sukienevent\image\event2014\Book_duanshi_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>29<color>		0		690000000			1	1	mask			allskill_v	29	29			1968	1968	allskill_v	29	29			1898	1898	damage_all_resist	94	94					lifemax_v	3800	3800												defencedeadlystrikedamagetrim	15	15																			fastwalkrun_p	15	15	-1	-1	0	0	allseriesstateresisttime	66	66							5	100	6	12																																																																												
Tuyệt Thế Trấn Phái Đoàn Thị Tầng 30	Bí Kiếp Trấn Phái	1	1	15	1329	7	\image\sukienevent\image\event2014\Book_duanshi_1.spr	\image\sukienevent\image\event2014\Book_duanshi_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>30<color>		0		690000000			1	1	mask			allskill_v	30	30			1968	1968	allskill_v	30	30			1898	1898	damage_all_resist	96	96					lifemax_v	3900	3900												defencedeadlystrikedamagetrim	15	15																			fastwalkrun_p	15	15	-1	-1	0	0	allseriesstateresisttime	68	68							5	100	6	12																																																																												
Tuyệt Thế Trấn Phái Cái Bang Tầng 21	Bí Kiếp Trấn Phái	1	1	15	1330	7	\image\sukienevent\image\event2014\Book_gaibang_1.spr	\image\sukienevent\image\event2014\Book_gaibang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>21<color>		0		690000000			1	1	mask			allskill_v	21	21			1970	1970	allskill_v	21	21			1992	1992	damage_all_resist	78	78					lifemax_v	3000	3000												defencedeadlystrikedamagetrim	11	11																			fastwalkrun_p	11	11	-1	-1	0	0	allseriesstateresisttime	50	50							5	100	6	7																																																																												
Tuyệt Thế Trấn Phái Cái Bang Tầng 22	Bí Kiếp Trấn Phái	1	1	15	1331	7	\image\sukienevent\image\event2014\Book_gaibang_1.spr	\image\sukienevent\image\event2014\Book_gaibang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>22<color>		0		690000000			1	1	mask			allskill_v	22	22			1970	1970	allskill_v	22	22			1992	1992	damage_all_resist	80	80					lifemax_v	3100	3100												defencedeadlystrikedamagetrim	11	11																			fastwalkrun_p	11	11	-1	-1	0	0	allseriesstateresisttime	52	52							5	100	6	7																																																																												
Tuyệt Thế Trấn Phái Cái Bang Tầng 23	Bí Kiếp Trấn Phái	1	1	15	1332	7	\image\sukienevent\image\event2014\Book_gaibang_1.spr	\image\sukienevent\image\event2014\Book_gaibang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>23<color>		0		690000000			1	1	mask			allskill_v	23	23			1970	1970	allskill_v	23	23			1992	1992	damage_all_resist	82	82					lifemax_v	3200	3200												defencedeadlystrikedamagetrim	12	12																			fastwalkrun_p	12	12	-1	-1	0	0	allseriesstateresisttime	54	54							5	100	6	7																																																																												
Tuyệt Thế Trấn Phái Cái Bang Tầng 24	Bí Kiếp Trấn Phái	1	1	15	1333	7	\image\sukienevent\image\event2014\Book_gaibang_1.spr	\image\sukienevent\image\event2014\Book_gaibang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>24<color>		0		690000000			1	1	mask			allskill_v	24	24			1970	1970	allskill_v	24	24			1992	1992	damage_all_resist	84	84					lifemax_v	3300	3300												defencedeadlystrikedamagetrim	12	12																			fastwalkrun_p	12	12	-1	-1	0	0	allseriesstateresisttime	56	56							5	100	6	7																																																																												
Tuyệt Thế Trấn Phái Cái Bang Tầng 25	Bí Kiếp Trấn Phái	1	1	15	1334	7	\image\sukienevent\image\event2014\Book_gaibang_1.spr	\image\sukienevent\image\event2014\Book_gaibang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>25<color>		0		690000000			1	1	mask			allskill_v	25	25			1970	1970	allskill_v	25	25			1992	1992	damage_all_resist	86	86					lifemax_v	3400	3400												defencedeadlystrikedamagetrim	13	13																			fastwalkrun_p	13	13	-1	-1	0	0	allseriesstateresisttime	58	58							5	100	6	7																																																																												
Tuyệt Thế Trấn Phái Cái Bang Tầng 26	Bí Kiếp Trấn Phái	1	1	15	1335	7	\image\sukienevent\image\event2014\Book_gaibang_1.spr	\image\sukienevent\image\event2014\Book_gaibang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>26<color>		0		690000000			1	1	mask			allskill_v	26	26			1970	1970	allskill_v	26	26			1992	1992	damage_all_resist	88	88					lifemax_v	3500	3500												defencedeadlystrikedamagetrim	13	13																			fastwalkrun_p	13	13	-1	-1	0	0	allseriesstateresisttime	60	60							5	100	6	7																																																																												
Tuyệt Thế Trấn Phái Cái Bang Tầng 27	Bí Kiếp Trấn Phái	1	1	15	1336	7	\image\sukienevent\image\event2014\Book_gaibang_1.spr	\image\sukienevent\image\event2014\Book_gaibang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>27<color>		0		690000000			1	1	mask			allskill_v	27	27			1970	1970	allskill_v	27	27			1992	1992	damage_all_resist	90	90					lifemax_v	3600	3600												defencedeadlystrikedamagetrim	14	14																			fastwalkrun_p	14	14	-1	-1	0	0	allseriesstateresisttime	62	62							5	100	6	7																																																																												
Tuyệt Thế Trấn Phái Cái Bang Tầng 28	Bí Kiếp Trấn Phái	1	1	15	1337	7	\image\sukienevent\image\event2014\Book_gaibang_1.spr	\image\sukienevent\image\event2014\Book_gaibang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>28<color>		0		690000000			1	1	mask			allskill_v	28	28			1970	1970	allskill_v	28	28			1992	1992	damage_all_resist	92	92					lifemax_v	3700	3700												defencedeadlystrikedamagetrim	14	14																			fastwalkrun_p	14	14	-1	-1	0	0	allseriesstateresisttime	64	64							5	100	6	7																																																																												
Tuyệt Thế Trấn Phái Cái Bang Tầng 29	Bí Kiếp Trấn Phái	1	1	15	1338	7	\image\sukienevent\image\event2014\Book_gaibang_1.spr	\image\sukienevent\image\event2014\Book_gaibang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>29<color>		0		690000000			1	1	mask			allskill_v	29	29			1970	1970	allskill_v	29	29			1992	1992	damage_all_resist	94	94					lifemax_v	3800	3800												defencedeadlystrikedamagetrim	15	15																			fastwalkrun_p	15	15	-1	-1	0	0	allseriesstateresisttime	66	66							5	100	6	7																																																																												
Tuyệt Thế Trấn Phái Cái Bang Tầng 30	Bí Kiếp Trấn Phái	1	1	15	1339	7	\image\sukienevent\image\event2014\Book_gaibang_1.spr	\image\sukienevent\image\event2014\Book_gaibang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>30<color>		0		690000000			1	1	mask			allskill_v	30	30			1970	1970	allskill_v	30	30			1992	1992	damage_all_resist	96	96					lifemax_v	3900	3900												defencedeadlystrikedamagetrim	15	15																			fastwalkrun_p	15	15	-1	-1	0	0	allseriesstateresisttime	68	68							5	100	6	7																																																																												
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 21	Bí Kiếp Trấn Phái	1	1	15	1340	7	\image\sukienevent\image\event2014\Book_tianren_1.spr	\image\sukienevent\image\event2014\Book_tianren_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>21<color>		0		690000000			1	1	mask			allskill_v	21	21			1972	1972	allskill_v	21	21			1993	1993	damage_all_resist	78	78					lifemax_v	3000	3000												defencedeadlystrikedamagetrim	11	11																			fastwalkrun_p	11	11	-1	-1	0	0	allseriesstateresisttime	50	50							5	100	6	8																																																																												
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 22	Bí Kiếp Trấn Phái	1	1	15	1341	7	\image\sukienevent\image\event2014\Book_tianren_1.spr	\image\sukienevent\image\event2014\Book_tianren_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>22<color>		0		690000000			1	1	mask			allskill_v	22	22			1972	1972	allskill_v	22	22			1993	1993	damage_all_resist	80	80					lifemax_v	3100	3100												defencedeadlystrikedamagetrim	11	11																			fastwalkrun_p	11	11	-1	-1	0	0	allseriesstateresisttime	52	52							5	100	6	8																																																																												
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 23	Bí Kiếp Trấn Phái	1	1	15	1342	7	\image\sukienevent\image\event2014\Book_tianren_1.spr	\image\sukienevent\image\event2014\Book_tianren_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>23<color>		0		690000000			1	1	mask			allskill_v	23	23			1972	1972	allskill_v	23	23			1993	1993	damage_all_resist	82	82					lifemax_v	3200	3200												defencedeadlystrikedamagetrim	12	12																			fastwalkrun_p	12	12	-1	-1	0	0	allseriesstateresisttime	54	54							5	100	6	8																																																																												
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 24	Bí Kiếp Trấn Phái	1	1	15	1343	7	\image\sukienevent\image\event2014\Book_tianren_1.spr	\image\sukienevent\image\event2014\Book_tianren_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>24<color>		0		690000000			1	1	mask			allskill_v	24	24			1972	1972	allskill_v	24	24			1993	1993	damage_all_resist	84	84					lifemax_v	3300	3300												defencedeadlystrikedamagetrim	12	12																			fastwalkrun_p	12	12	-1	-1	0	0	allseriesstateresisttime	56	56							5	100	6	8																																																																												
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 25	Bí Kiếp Trấn Phái	1	1	15	1344	7	\image\sukienevent\image\event2014\Book_tianren_1.spr	\image\sukienevent\image\event2014\Book_tianren_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>25<color>		0		690000000			1	1	mask			allskill_v	25	25			1972	1972	allskill_v	25	25			1993	1993	damage_all_resist	86	86					lifemax_v	3400	3400												defencedeadlystrikedamagetrim	13	13																			fastwalkrun_p	13	13	-1	-1	0	0	allseriesstateresisttime	58	58							5	100	6	8																																																																												
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 26	Bí Kiếp Trấn Phái	1	1	15	1345	7	\image\sukienevent\image\event2014\Book_tianren_1.spr	\image\sukienevent\image\event2014\Book_tianren_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>26<color>		0		690000000			1	1	mask			allskill_v	26	26			1972	1972	allskill_v	26	26			1993	1993	damage_all_resist	88	88					lifemax_v	3500	3500												defencedeadlystrikedamagetrim	13	13																			fastwalkrun_p	13	13	-1	-1	0	0	allseriesstateresisttime	60	60							5	100	6	8																																																																												
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 27	Bí Kiếp Trấn Phái	1	1	15	1346	7	\image\sukienevent\image\event2014\Book_tianren_1.spr	\image\sukienevent\image\event2014\Book_tianren_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>27<color>		0		690000000			1	1	mask			allskill_v	27	27			1972	1972	allskill_v	27	27			1993	1993	damage_all_resist	90	90					lifemax_v	3600	3600												defencedeadlystrikedamagetrim	14	14																			fastwalkrun_p	14	14	-1	-1	0	0	allseriesstateresisttime	62	62							5	100	6	8																																																																												
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 28	Bí Kiếp Trấn Phái	1	1	15	1347	7	\image\sukienevent\image\event2014\Book_tianren_1.spr	\image\sukienevent\image\event2014\Book_tianren_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>28<color>		0		690000000			1	1	mask			allskill_v	28	28			1972	1972	allskill_v	28	28			1993	1993	damage_all_resist	92	92					lifemax_v	3700	3700												defencedeadlystrikedamagetrim	14	14																			fastwalkrun_p	14	14	-1	-1	0	0	allseriesstateresisttime	64	64							5	100	6	8																																																																												
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 29	Bí Kiếp Trấn Phái	1	1	15	1348	7	\image\sukienevent\image\event2014\Book_tianren_1.spr	\image\sukienevent\image\event2014\Book_tianren_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>29<color>		0		690000000			1	1	mask			allskill_v	29	29			1972	1972	allskill_v	29	29			1993	1993	damage_all_resist	94	94					lifemax_v	3800	3800												defencedeadlystrikedamagetrim	15	15																			fastwalkrun_p	15	15	-1	-1	0	0	allseriesstateresisttime	66	66							5	100	6	8																																																																												
Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 30	Bí Kiếp Trấn Phái	1	1	15	1349	7	\image\sukienevent\image\event2014\Book_tianren_1.spr	\image\sukienevent\image\event2014\Book_tianren_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>30<color>		0		690000000			1	1	mask			allskill_v	30	30			1972	1972	allskill_v	30	30			1993	1993	damage_all_resist	96	96					lifemax_v	3900	3900												defencedeadlystrikedamagetrim	15	15																			fastwalkrun_p	15	15	-1	-1	0	0	allseriesstateresisttime	68	68							5	100	6	8																																																																												
Tuyệt Thế Trấn Phái Võ Đang Tầng 21	Bí Kiếp Trấn Phái	1	1	15	1350	7	\image\sukienevent\image\event2014\Book_wudang_1.spr	\image\sukienevent\image\event2014\Book_wudang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>21<color>		0		690000000			1	1	mask			allskill_v	21	21			1978	1978	allskill_v	21	21			1979	1979	damage_all_resist	78	78					lifemax_v	3000	3000					manareplenish_p	11	11					defencedeadlystrikedamagetrim	11	11																			fastwalkrun_p	11	11	-1	-1	0	0	allseriesstateresisttime	50	50							5	100	6	9																																																																												
Tuyệt Thế Trấn Phái Võ Đang Tầng 22	Bí Kiếp Trấn Phái	1	1	15	1351	7	\image\sukienevent\image\event2014\Book_wudang_1.spr	\image\sukienevent\image\event2014\Book_wudang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>22<color>		0		690000000			1	1	mask			allskill_v	22	22			1978	1978	allskill_v	22	22			1979	1979	damage_all_resist	80	80					lifemax_v	3100	3100					manareplenish_p	11	11					defencedeadlystrikedamagetrim	11	11																			fastwalkrun_p	11	11	-1	-1	0	0	allseriesstateresisttime	52	52							5	100	6	9																																																																												
Tuyệt Thế Trấn Phái Võ Đang Tầng 23	Bí Kiếp Trấn Phái	1	1	15	1352	7	\image\sukienevent\image\event2014\Book_wudang_1.spr	\image\sukienevent\image\event2014\Book_wudang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>23<color>		0		690000000			1	1	mask			allskill_v	23	23			1978	1978	allskill_v	23	23			1979	1979	damage_all_resist	82	82					lifemax_v	3200	3200					manareplenish_p	12	12					defencedeadlystrikedamagetrim	12	12																			fastwalkrun_p	12	12	-1	-1	0	0	allseriesstateresisttime	54	54							5	100	6	9																																																																												
Tuyệt Thế Trấn Phái Võ Đang Tầng 24	Bí Kiếp Trấn Phái	1	1	15	1353	7	\image\sukienevent\image\event2014\Book_wudang_1.spr	\image\sukienevent\image\event2014\Book_wudang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>24<color>		0		690000000			1	1	mask			allskill_v	24	24			1978	1978	allskill_v	24	24			1979	1979	damage_all_resist	84	84					lifemax_v	3300	3300					manareplenish_p	12	12					defencedeadlystrikedamagetrim	12	12																			fastwalkrun_p	12	12	-1	-1	0	0	allseriesstateresisttime	56	56							5	100	6	9																																																																												
Tuyệt Thế Trấn Phái Võ Đang Tầng 25	Bí Kiếp Trấn Phái	1	1	15	1354	7	\image\sukienevent\image\event2014\Book_wudang_1.spr	\image\sukienevent\image\event2014\Book_wudang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>25<color>		0		690000000			1	1	mask			allskill_v	25	25			1978	1978	allskill_v	25	25			1979	1979	damage_all_resist	86	86					lifemax_v	3400	3400					manareplenish_p	13	13					defencedeadlystrikedamagetrim	13	13																			fastwalkrun_p	13	13	-1	-1	0	0	allseriesstateresisttime	58	58							5	100	6	9																																																																												
Tuyệt Thế Trấn Phái Võ Đang Tầng 26	Bí Kiếp Trấn Phái	1	1	15	1355	7	\image\sukienevent\image\event2014\Book_wudang_1.spr	\image\sukienevent\image\event2014\Book_wudang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>26<color>		0		690000000			1	1	mask			allskill_v	26	26			1978	1978	allskill_v	26	26			1979	1979	damage_all_resist	88	88					lifemax_v	3500	3500					manareplenish_p	13	13					defencedeadlystrikedamagetrim	13	13																			fastwalkrun_p	13	13	-1	-1	0	0	allseriesstateresisttime	60	60							5	100	6	9																																																																												
Tuyệt Thế Trấn Phái Võ Đang Tầng 27	Bí Kiếp Trấn Phái	1	1	15	1356	7	\image\sukienevent\image\event2014\Book_wudang_1.spr	\image\sukienevent\image\event2014\Book_wudang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>27<color>		0		690000000			1	1	mask			allskill_v	27	27			1978	1978	allskill_v	27	27			1979	1979	damage_all_resist	90	90					lifemax_v	3600	3600					manareplenish_p	14	14					defencedeadlystrikedamagetrim	14	14																			fastwalkrun_p	14	14	-1	-1	0	0	allseriesstateresisttime	62	62							5	100	6	9																																																																												
Tuyệt Thế Trấn Phái Võ Đang Tầng 28	Bí Kiếp Trấn Phái	1	1	15	1357	7	\image\sukienevent\image\event2014\Book_wudang_1.spr	\image\sukienevent\image\event2014\Book_wudang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>28<color>		0		690000000			1	1	mask			allskill_v	28	28			1978	1978	allskill_v	28	28			1979	1979	damage_all_resist	92	92					lifemax_v	3700	3700					manareplenish_p	14	14					defencedeadlystrikedamagetrim	14	14																			fastwalkrun_p	14	14	-1	-1	0	0	allseriesstateresisttime	64	64							5	100	6	9																																																																												
Tuyệt Thế Trấn Phái Võ Đang Tầng 29	Bí Kiếp Trấn Phái	1	1	15	1358	7	\image\sukienevent\image\event2014\Book_wudang_1.spr	\image\sukienevent\image\event2014\Book_wudang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>29<color>		0		690000000			1	1	mask			allskill_v	29	29			1978	1978	allskill_v	29	29			1979	1979	damage_all_resist	94	94					lifemax_v	3800	3800					manareplenish_p	15	15					defencedeadlystrikedamagetrim	15	15																			fastwalkrun_p	15	15	-1	-1	0	0	allseriesstateresisttime	66	66							5	100	6	9																																																																												
Tuyệt Thế Trấn Phái Võ Đang Tầng 30	Bí Kiếp Trấn Phái	1	1	15	1359	7	\image\sukienevent\image\event2014\Book_wudang_1.spr	\image\sukienevent\image\event2014\Book_wudang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>30<color>		0		690000000			1	1	mask			allskill_v	30	30			1978	1978	allskill_v	30	30			1979	1979	damage_all_resist	96	96					lifemax_v	3900	3900					manareplenish_p	15	15					defencedeadlystrikedamagetrim	15	15																			fastwalkrun_p	15	15	-1	-1	0	0	allseriesstateresisttime	68	68							5	100	6	9																																																																												
Tuyệt Thế Trấn Phái Côn Lôn Tầng 21	Bí Kiếp Trấn Phái	1	1	15	1360	7	\image\sukienevent\image\event2014\Book_kunlun_1.spr	\image\sukienevent\image\event2014\Book_kunlun_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>21<color>		0		690000000			1	1	mask			allskill_v	21	21			1976	1976	allskill_v	21	21			1974	1974	damage_all_resist	78	78					lifemax_v	3000	3000												defencedeadlystrikedamagetrim	11	11																			fastwalkrun_p	11	11	-1	-1	0	0	allseriesstateresisttime	50	50							5	100	6	10																																																																												
Tuyệt Thế Trấn Phái Côn Lôn Tầng 22	Bí Kiếp Trấn Phái	1	1	15	1361	7	\image\sukienevent\image\event2014\Book_kunlun_1.spr	\image\sukienevent\image\event2014\Book_kunlun_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>22<color>		0		690000000			1	1	mask			allskill_v	22	22			1976	1976	allskill_v	22	22			1974	1974	damage_all_resist	80	80					lifemax_v	3100	3100												defencedeadlystrikedamagetrim	11	11																			fastwalkrun_p	11	11	-1	-1	0	0	allseriesstateresisttime	52	52							5	100	6	10																																																																												
