ClassParamID	Desc	Probability	Name	BindMoney	Money	Coin	Genre	DetailType	ParticularType	Level	Series	EnhTimes	Amount	Exp	BaseExp	MKP	GTP	Bind	TimeLimit	Announce	FriendMsg
273	Du Long: Ngoại Trang Vip	1	Ngân Hoa Kế 				1	26	1291	1			1								
273	Du Long: Ngoại Trang Vip	1	Phi Vân Kết 				1	26	1292	1			1								
273	Du Long: Ngoại Trang Vip	1	Tử Tiêu Kim Trâm				1	26	1293	1			1								
273	Du Long: Ngoại Trang Vip	1	Tinh Thiết Thúc Phát				1	26	1294	1			1								
273	Du Long: Ngoại Trang Vip	1	Minh Quang Khôi				1	26	1295	1			1								
273	Du Long: Ngoại Trang Vip	1	Lôi Trì Quán				1	26	1296	1			1								
273	Du Long: Ngoại Trang Vip	1	Thôn Long Khôi				1	26	1297	1			1								
273	Du Long: Ngoại Trang Vip	1	Linh Vũ Khôi				1	26	1298	1			1								
273	Du Long: Ngoại Trang Vip	1	Mãn Nguyệt Lạp				1	26	1299	1			1								
273	Du Long: Ngoại Trang Vip	1	Hoa Dương Cân				1	26	1300	1			1								
273	Du Long: Ngoại Trang Vip	1	Thần Mộc Thúc Đái				1	26	1301	1			1								
273	Du Long: Ngoại Trang Vip	1	Thanh Sát Phát Quán				1	26	1302	1			1								
273	Du Long: Ngoại Trang Vip	1	Tu La Phát Kết				1	26	1303	1			1								
273	Du Long: Ngoại Trang Vip	1	Sí Hàn Hoa Đới				1	26	1304	1			1								
273	Du Long: Ngoại Trang Vip	1	Y Sơn Quan Lan Khôi				1	26	1305	1			1								
273	Du Long: Ngoại Trang Vip	1	Tử Tô Kết				1	26	1306	1			1								
273	Du Long: Ngoại Trang Vip	1	Hà ảnh kết				1	26	1307	1			1								
273	Du Long: Ngoại Trang Vip	1	Long Minh Quan 				1	26	1308	1			1								
273	Du Long: Ngoại Trang Vip	1	Gấu 				1	26	1309	1			1								
273	Du Long: Ngoại Trang Vip	1	Dạ Nguyệt Thanh Sương 				1	26	1310	1			1								
273	Du Long: Ngoại Trang Vip	1	Long U Vân Lâm Quán				1	26	1311	1			1								
273	Du Long: Ngoại Trang Vip	1	Thanh Thiên Kim Quan 				1	26	1312	1			1								
273	Du Long: Ngoại Trang Vip	1	Lam Hải 				1	26	1313	1			1								
273	Du Long: Ngoại Trang Vip	1	Quân Lâm Thiên Hạ 				1	26	1314	1			1								
273	Du Long: Ngoại Trang Vip	1	Thự Thước 				1	26	1315	1			1								
273	Du Long: Ngoại Trang Vip	1	Linh Diệp 				1	26	1316	1			1								
273	Du Long: Ngoại Trang Vip	1	Chung Linh Ngọc Thanh Kế				1	26	1317	1			1								
273	Du Long: Ngoại Trang Vip	1	Hoàng Sương Nhật Hi Kế				1	26	1318	1			1								
273	Du Long: Ngoại Trang Vip	1	Càn Khôn Thất Tinh Khôi				1	26	1319	1			1								
273	Du Long: Ngoại Trang Vip	1	Như Ý Thanh Hồng Cân				1	26	1320	1			1								
273	Du Long: Ngoại Trang Vip	1	Liệt Thạch Quan				1	26	1321	1			1								
273	Du Long: Ngoại Trang Vip	1	Yến Vân Phát Quan				1	26	1322	1			1								
273	Du Long: Ngoại Trang Vip	1	Trấn Bang				1	26	1323	1			1								
273	Du Long: Ngoại Trang Vip	1	Bích Ngân Kết 				1	26	1324	1			1								
273	Du Long: Ngoại Trang Vip	1	Đế Vương Quan 				1	26	1325	1			1								
273	Du Long: Ngoại Trang Vip	1	Bạch Lê 				1	26	1326	1			1								
273	Du Long: Ngoại Trang Vip	1	Ngân Hoa Quan 				1	26	1327	1			1								
273	Du Long: Ngoại Trang Vip	1	Phi Vân Kết 				1	26	1328	1			1								
273	Du Long: Ngoại Trang Vip	1	Lưu Kim Phát Quán				1	26	1329	1			1								
273	Du Long: Ngoại Trang Vip	1	Cẩm Hoa Thúc Phát				1	26	1330	1			1								
273	Du Long: Ngoại Trang Vip	1	Tinh Động Thúc Phát				1	26	1331	1			1								
273	Du Long: Ngoại Trang Vip	1	Kình Phong Quan				1	26	1332	1			1								
273	Du Long: Ngoại Trang Vip	1	Thần Chiếu Kim Ngọc Kết				1	26	1333	1			1								
273	Du Long: Ngoại Trang Vip	1	Phong Lộ Quy Mộng Trâm				1	26	1334	1			1								
273	Du Long: Ngoại Trang Vip	1	Long Dĩnh Thoa				1	26	1335	1			1								
273	Du Long: Ngoại Trang Vip	1	Song Điệp Thoa				1	26	1336	1			1								
273	Du Long: Ngoại Trang Vip	1	Bích hà trâm				1	26	1337	1			1								
273	Du Long: Ngoại Trang Vip	1	Phượng Hi Oa Hoàng Sa 				1	26	1338	1			1								
273	Du Long: Ngoại Trang Vip	1	Thỏ 				1	26	1339	1			1								
273	Du Long: Ngoại Trang Vip	1	Hoán Tinh Dạ Nguyệt 				1	26	1340	1			1								
273	Du Long: Ngoại Trang Vip	1	Tuyết Vũ Ngân Thoa 				1	26	1341	1			1								
273	Du Long: Ngoại Trang Vip	1	Lam Điệp Thái Quần 				1	26	1342	1			1								
273	Du Long: Ngoại Trang Vip	1	Đào Tịch 				1	26	1343	1			1								
273	Du Long: Ngoại Trang Vip	1	Phượng Vũ Cửu Thiên				1	26	1344	1			1								
273	Du Long: Ngoại Trang Vip	1	Thự Thước 				1	26	1345	1			1								
273	Du Long: Ngoại Trang Vip	1	Linh Điệp Trâm				1	26	1346	1			1								
273	Du Long: Ngoại Trang Vip	1	Chung Linh Ngọc Thanh Trâm				1	26	1347	1			1								
273	Du Long: Ngoại Trang Vip	1	Hoàng Sương Nhật Hi Trâm				1	26	1348	1			1								
273	Du Long: Ngoại Trang Vip	1	Tử Kim Thánh Nữ Mão				1	26	1349	1			1								
273	Du Long: Ngoại Trang Vip	1	Lưu Tiên Thủy Văn Đai				1	26	1350	1			1								
273	Du Long: Ngoại Trang Vip	1	Thiều Hoa Kết				1	26	1351	1			1								
273	Du Long: Ngoại Trang Vip	1	Yến Vân Phát Đái				1	26	1352	1			1								
273	Du Long: Ngoại Trang Vip	1	Trấn Bang				1	26	1353	1			1								
273	Du Long: Ngoại Trang Vip	1	Xá Tử Kết 				1	26	1354	1			1								
273	Du Long: Ngoại Trang Vip	1	Võ Cơ Trâm 				1	26	1355	1			1								
273	Du Long: Ngoại Trang Vip	1	Bạc Kế 				1	26	1356	1			1								
273	Du Long: Ngoại Trang Vip	1	Ngân Hoa Kế 				1	26	1357	1			1								
273	Du Long: Ngoại Trang Vip	1	Phi Vân Kết 				1	26	1358	1			1								
273	Du Long: Ngoại Trang Vip	1	Tử Tiêu Kim Trâm				1	26	1359	1			1								
273	Du Long: Ngoại Trang Vip	1	Tinh Thiết Thúc Phát				1	26	1360	1			1								
273	Du Long: Ngoại Trang Vip	1	Minh Quang Khôi				1	26	1361	1			1								
273	Du Long: Ngoại Trang Vip	1	Lôi Trì Quán				1	26	1362	1			1								
273	Du Long: Ngoại Trang Vip	1	Thôn Long Khôi				1	26	1363	1			1								
273	Du Long: Ngoại Trang Vip	1	Linh Vũ Khôi				1	26	1364	1			1								
273	Du Long: Ngoại Trang Vip	1	Mãn Nguyệt Lạp				1	26	1365	1			1								
273	Du Long: Ngoại Trang Vip	1	Hoa Dương Cân				1	26	1366	1			1								
273	Du Long: Ngoại Trang Vip	1	Thần Mộc Thúc Đái				1	26	1367	1			1								
273	Du Long: Ngoại Trang Vip	1	Thanh Sát Phát Quán				1	26	1368	1			1								
273	Du Long: Ngoại Trang Vip	1	Tu La Phát Kết				1	26	1369	1			1								
273	Du Long: Ngoại Trang Vip	1	Sí Hàn Hoa Đới				1	26	1370	1			1								
273	Du Long: Ngoại Trang Vip	1	Y Sơn Quan Lan Khôi				1	26	1371	1			1								
273	Du Long: Ngoại Trang Vip	1	Tử Tô Kết				1	26	1372	1			1								
273	Du Long: Ngoại Trang Vip	1	Hà ảnh kết				1	26	1373	1			1								
273	Du Long: Ngoại Trang Vip	1	Long Minh Quan 				1	26	1374	1			1								
273	Du Long: Ngoại Trang Vip	1	Gấu 				1	26	1375	1			1								
273	Du Long: Ngoại Trang Vip	1	Dạ Nguyệt Thanh Sương 				1	26	1376	1			1								
273	Du Long: Ngoại Trang Vip	1	Long U Vân Lâm Quán				1	26	1377	1			1								
273	Du Long: Ngoại Trang Vip	1	Thanh Thiên Kim Quan 				1	26	1378	1			1								
273	Du Long: Ngoại Trang Vip	1	Lam Hải 				1	26	1379	1			1								
273	Du Long: Ngoại Trang Vip	1	Quân Lâm Thiên Hạ 				1	26	1380	1			1								
273	Du Long: Ngoại Trang Vip	1	Thự Thước 				1	26	1381	1			1								
273	Du Long: Ngoại Trang Vip	1	Linh Diệp 				1	26	1382	1			1								
273	Du Long: Ngoại Trang Vip	1	Chung Linh Ngọc Thanh Kế				1	26	1383	1			1								
273	Du Long: Ngoại Trang Vip	1	Hoàng Sương Nhật Hi Kế				1	26	1384	1			1								
273	Du Long: Ngoại Trang Vip	1	Càn Khôn Thất Tinh Khôi				1	26	1385	1			1								
273	Du Long: Ngoại Trang Vip	1	Như Ý Thanh Hồng Cân				1	26	1386	1			1								
273	Du Long: Ngoại Trang Vip	1	Liệt Thạch Quan				1	26	1387	1			1								
273	Du Long: Ngoại Trang Vip	1	Yến Vân Phát Quan				1	26	1388	1			1								
273	Du Long: Ngoại Trang Vip	1	Trấn Bang				1	26	1389	1			1								
273	Du Long: Ngoại Trang Vip	1	Bích Ngân Kết 				1	26	1390	1			1								
273	Du Long: Ngoại Trang Vip	1	Đế Vương Quan 				1	26	1391	1			1								
273	Du Long: Ngoại Trang Vip	1	Bạch Lê 				1	26	1392	1			1								
273	Du Long: Ngoại Trang Vip	1	Ngân Hoa Quan 				1	26	1393	1			1								
273	Du Long: Ngoại Trang Vip	1	Phi Vân Kết 				1	26	1394	1			1								
273	Du Long: Ngoại Trang Vip	1	Lưu Kim Phát Quán				1	26	1395	1			1								
273	Du Long: Ngoại Trang Vip	1	Cẩm Hoa Thúc Phát				1	26	1396	1			1								
273	Du Long: Ngoại Trang Vip	1	Tinh Động Thúc Phát				1	26	1397	1			1								
273	Du Long: Ngoại Trang Vip	1	Kình Phong Quan				1	26	1398	1			1								
273	Du Long: Ngoại Trang Vip	1	Thần Chiếu Kim Ngọc Kết				1	26	1399	1			1								
273	Du Long: Ngoại Trang Vip	1	Phong Lộ Quy Mộng Trâm				1	26	1400	1			1								
273	Du Long: Ngoại Trang Vip	1	Long Dĩnh Thoa				1	26	1401	1			1								
273	Du Long: Ngoại Trang Vip	1	Song Điệp Thoa				1	26	1402	1			1								
273	Du Long: Ngoại Trang Vip	1	Bích hà trâm				1	26	1403	1			1								
273	Du Long: Ngoại Trang Vip	1	Phượng Hi Oa Hoàng Sa 				1	26	1404	1			1								
273	Du Long: Ngoại Trang Vip	1	Thỏ 				1	26	1405	1			1								
273	Du Long: Ngoại Trang Vip	1	Hoán Tinh Dạ Nguyệt 				1	26	1406	1			1								
273	Du Long: Ngoại Trang Vip	1	Tuyết Vũ Ngân Thoa 				1	26	1407	1			1								
273	Du Long: Ngoại Trang Vip	1	Lam Điệp Thái Quần 				1	26	1408	1			1								
273	Du Long: Ngoại Trang Vip	1	Đào Tịch 				1	26	1409	1			1								
273	Du Long: Ngoại Trang Vip	1	Phượng Vũ Cửu Thiên				1	26	1410	1			1								
273	Du Long: Ngoại Trang Vip	1	Thự Thước 				1	26	1411	1			1								
273	Du Long: Ngoại Trang Vip	1	Linh Điệp Trâm				1	26	1412	1			1								
273	Du Long: Ngoại Trang Vip	1	Chung Linh Ngọc Thanh Trâm				1	26	1413	1			1								
273	Du Long: Ngoại Trang Vip	1	Hoàng Sương Nhật Hi Trâm				1	26	1414	1			1								
273	Du Long: Ngoại Trang Vip	1	Tử Kim Thánh Nữ Mão				1	26	1415	1			1								
273	Du Long: Ngoại Trang Vip	1	Lưu Tiên Thủy Văn Đai				1	26	1416	1			1								
273	Du Long: Ngoại Trang Vip	1	Thiều Hoa Kết				1	26	1417	1			1								
273	Du Long: Ngoại Trang Vip	1	Yến Vân Phát Đái				1	26	1418	1			1								
273	Du Long: Ngoại Trang Vip	1	Trấn Bang				1	26	1419	1			1								
273	Du Long: Ngoại Trang Vip	1	Xá Tử Kết 				1	26	1420	1			1								
273	Du Long: Ngoại Trang Vip	1	Võ Cơ Trâm 				1	26	1421	1			1								
273	Du Long: Ngoại Trang Vip	1	Bạc Kế 				1	26	1422	1			1								
273	Du Long: Ngoại Trang Vip	1	Ngân Hoa Kế 				1	26	1423	1			1								
273	Du Long: Ngoại Trang Vip	1	Phi Vân Kết 				1	26	1424	1			1								
273	Du Long: Ngoại Trang Vip	1	Tử Tiêu Kim Trâm				1	26	1425	1			1								
273	Du Long: Ngoại Trang Vip	1	Long Minh Quan 				1	26	1426	1			1								
273	Du Long: Ngoại Trang Vip	1	Long Dĩnh Thoa				1	26	1427	1			1								
273	Du Long: Ngoại Trang Vip	1	Tinh Thiết Thúc Phát				1	26	1440	1			1								
273	Du Long: Ngoại Trang Vip	1	Minh Quang Khôi				1	26	1441	1			1								
273	Du Long: Ngoại Trang Vip	1	Lôi Trì Quán				1	26	1442	1			1								
273	Du Long: Ngoại Trang Vip	1	Thôn Long Khôi				1	26	1443	1			1								
273	Du Long: Ngoại Trang Vip	1	Linh Vũ Khôi				1	26	1444	1			1								
273	Du Long: Ngoại Trang Vip	1	Mãn Nguyệt Lạp				1	26	1445	1			1								
273	Du Long: Ngoại Trang Vip	1	Hoa Dương Cân				1	26	1446	1			1								
273	Du Long: Ngoại Trang Vip	1	Thần Mộc Thúc Đái				1	26	1447	1			1								
273	Du Long: Ngoại Trang Vip	1	Thanh Sát Phát Quán				1	26	1448	1			1								
273	Du Long: Ngoại Trang Vip	1	Tu La Phát Kết				1	26	1449	1			1								
273	Du Long: Ngoại Trang Vip	1	Sí Hàn Hoa Đới				1	26	1450	1			1								
273	Du Long: Ngoại Trang Vip	1	Y Sơn Quan Lan Khôi				1	26	1451	1			1								
273	Du Long: Ngoại Trang Vip	1	Tử Tô Kết				1	26	1452	1			1								
273	Du Long: Ngoại Trang Vip	1	Hà ảnh kết				1	26	1453	1			1								
273	Du Long: Ngoại Trang Vip	1	Long Minh Quan 				1	26	1454	1			1								
273	Du Long: Ngoại Trang Vip	1	Gấu 				1	26	1455	1			1								
273	Du Long: Ngoại Trang Vip	1	Dạ Nguyệt Thanh Sương 				1	26	1456	1			1								
273	Du Long: Ngoại Trang Vip	1	Long U Vân Lâm Quán				1	26	1457	1			1								
273	Du Long: Ngoại Trang Vip	1	Thanh Thiên Kim Quan 				1	26	1458	1			1								
273	Du Long: Ngoại Trang Vip	1	Lam Hải 				1	26	1459	1			1								
273	Du Long: Ngoại Trang Vip	1	Quân Lâm Thiên Hạ 				1	26	1460	1			1								
273	Du Long: Ngoại Trang Vip	1	Thự Thước 				1	26	1461	1			1								
273	Du Long: Ngoại Trang Vip	1	Linh Diệp 				1	26	1462	1			1								
273	Du Long: Ngoại Trang Vip	1	Chung Linh Ngọc Thanh Kế				1	26	1463	1			1								
273	Du Long: Ngoại Trang Vip	1	Hoàng Sương Nhật Hi Kế				1	26	1464	1			1								
273	Du Long: Ngoại Trang Vip	1	Càn Khôn Thất Tinh Khôi				1	26	1465	1			1								
273	Du Long: Ngoại Trang Vip	1	Như Ý Thanh Hồng Cân				1	26	1466	1			1								
273	Du Long: Ngoại Trang Vip	1	Liệt Thạch Quan				1	26	1467	1			1								
273	Du Long: Ngoại Trang Vip	1	Yến Vân Phát Quan				1	26	1468	1			1								
273	Du Long: Ngoại Trang Vip	1	Trấn Bang				1	26	1469	1			1								
273	Du Long: Ngoại Trang Vip	1	Bích Ngân Kết 				1	26	1470	1			1								
273	Du Long: Ngoại Trang Vip	1	Đế Vương Quan 				1	26	1471	1			1								
273	Du Long: Ngoại Trang Vip	1	Bạch Lê 				1	26	1472	1			1								
273	Du Long: Ngoại Trang Vip	1	Ngân Hoa Quan 				1	26	1473	1			1								
273	Du Long: Ngoại Trang Vip	1	Phi Vân Kết 				1	26	1474	1			1								
273	Du Long: Ngoại Trang Vip	1	Lưu Kim Phát Quán				1	26	1475	1			1								
273	Du Long: Ngoại Trang Vip	1	Cẩm Hoa Thúc Phát				1	26	1476	1			1								
273	Du Long: Ngoại Trang Vip	1	Tinh Động Thúc Phát				1	26	1477	1			1								
273	Du Long: Ngoại Trang Vip	1	Kình Phong Quan				1	26	1478	1			1								
273	Du Long: Ngoại Trang Vip	1	Thần Chiếu Kim Ngọc Kết				1	26	1479	1			1								
273	Du Long: Ngoại Trang Vip	1	Phong Lộ Quy Mộng Trâm				1	26	1480	1			1								
273	Du Long: Ngoại Trang Vip	1	Long Dĩnh Thoa				1	26	1481	1			1								
273	Du Long: Ngoại Trang Vip	1	Song Điệp Thoa				1	26	1482	1			1								
273	Du Long: Ngoại Trang Vip	1	Bích hà trâm				1	26	1483	1			1								
273	Du Long: Ngoại Trang Vip	1	Phượng Hi Oa Hoàng Sa 				1	26	1484	1			1								
273	Du Long: Ngoại Trang Vip	1	Thỏ 				1	26	1485	1			1								
273	Du Long: Ngoại Trang Vip	1	Hoán Tinh Dạ Nguyệt 				1	26	1486	1			1								
273	Du Long: Ngoại Trang Vip	1	Tuyết Vũ Ngân Thoa 				1	26	1487	1			1								
273	Du Long: Ngoại Trang Vip	1	Lam Điệp Thái Quần 				1	26	1488	1			1								
273	Du Long: Ngoại Trang Vip	1	Đào Tịch 				1	26	1489	1			1								
273	Du Long: Ngoại Trang Vip	1	Phượng Vũ Cửu Thiên				1	26	1490	1			1								
273	Du Long: Ngoại Trang Vip	1	Thự Thước 				1	26	1491	1			1								
273	Du Long: Ngoại Trang Vip	1	Linh Điệp Trâm				1	26	1492	1			1								
273	Du Long: Ngoại Trang Vip	1	Chung Linh Ngọc Thanh Trâm				1	26	1493	1			1								
273	Du Long: Ngoại Trang Vip	1	Hoàng Sương Nhật Hi Trâm				1	26	1494	1			1								
273	Du Long: Ngoại Trang Vip	1	Tử Kim Thánh Nữ Mão				1	26	1495	1			1								
273	Du Long: Ngoại Trang Vip	1	Lưu Tiên Thủy Văn Đai				1	26	1496	1			1								
273	Du Long: Ngoại Trang Vip	1	Thiều Hoa Kết				1	26	1497	1			1								
273	Du Long: Ngoại Trang Vip	1	Yến Vân Phát Đái				1	26	1498	1			1								
273	Du Long: Ngoại Trang Vip	1	Trấn Bang				1	26	1499	1			1								
273	Du Long: Ngoại Trang Vip	1	Xá Tử Kết 				1	26	1500	1			1								
273	Du Long: Ngoại Trang Vip	1	Võ Cơ Trâm 				1	26	1501	1			1								
273	Du Long: Ngoại Trang Vip	1	Bạc Kế 				1	26	1502	1			1								
273	Du Long: Ngoại Trang Vip	1	Ngân Hoa Kế 				1	26	1503	1			1								
273	Du Long: Ngoại Trang Vip	1	Phi Vân Kết 				1	26	1504	1			1								
273	Du Long: Ngoại Trang Vip	1	Tử Tiêu Kim Trâm				1	26	1505	1			1								
273	Du Long: Ngoại Trang Vip	1	Tinh Thiết Thúc Phát				1	26	1506	1			1								
273	Du Long: Ngoại Trang Vip	1	Minh Quang Khôi				1	26	1507	1			1								
273	Du Long: Ngoại Trang Vip	1	Lôi Trì Quán				1	26	1508	1			1								
273	Du Long: Ngoại Trang Vip	1	Thôn Long Khôi				1	26	1509	1			1								
273	Du Long: Ngoại Trang Vip	1	Linh Vũ Khôi				1	26	1510	1			1								
273	Du Long: Ngoại Trang Vip	1	Mãn Nguyệt Lạp				1	26	1511	1			1								
273	Du Long: Ngoại Trang Vip	1	Hoa Dương Cân				1	26	1512	1			1								
273	Du Long: Ngoại Trang Vip	1	Thần Mộc Thúc Đái				1	26	1513	1			1								
273	Du Long: Ngoại Trang Vip	1	Thanh Sát Phát Quán				1	26	1514	1			1								
273	Du Long: Ngoại Trang Vip	1	Tu La Phát Kết				1	26	1515	1			1								
273	Du Long: Ngoại Trang Vip	1	Sí Hàn Hoa Đới				1	26	1516	1			1								
273	Du Long: Ngoại Trang Vip	1	Y Sơn Quan Lan Khôi				1	26	1517	1			1								
273	Du Long: Ngoại Trang Vip	1	Tử Tô Kết				1	26	1518	1			1								
273	Du Long: Ngoại Trang Vip	1	Hà ảnh kết				1	26	1519	1			1								
273	Du Long: Ngoại Trang Vip	1	Long Minh Quan 				1	26	1520	1			1								
273	Du Long: Ngoại Trang Vip	1	Gấu 				1	26	1521	1			1								
273	Du Long: Ngoại Trang Vip	1	Dạ Nguyệt Thanh Sương 				1	26	1522	1			1								
273	Du Long: Ngoại Trang Vip	1	Long U Vân Lâm Quán				1	26	1523	1			1								
273	Du Long: Ngoại Trang Vip	1	Thanh Thiên Kim Quan 				1	26	1524	1			1								
273	Du Long: Ngoại Trang Vip	1	Lam Hải 				1	26	1525	1			1								
273	Du Long: Ngoại Trang Vip	1	Quân Lâm Thiên Hạ 				1	26	1526	1			1								
273	Du Long: Ngoại Trang Vip	1	Thự Thước 				1	26	1527	1			1								
273	Du Long: Ngoại Trang Vip	1	Linh Diệp 				1	26	1528	1			1								
273	Du Long: Ngoại Trang Vip	1	Chung Linh Ngọc Thanh Kế				1	26	1529	1			1								
273	Du Long: Ngoại Trang Vip	1	Hoàng Sương Nhật Hi Kế				1	26	1530	1			1								
273	Du Long: Ngoại Trang Vip	1	Càn Khôn Thất Tinh Khôi				1	26	1531	1			1								
273	Du Long: Ngoại Trang Vip	1	Như Ý Thanh Hồng Cân				1	26	1532	1			1								
273	Du Long: Ngoại Trang Vip	1	Liệt Thạch Quan				1	26	1533	1			1								
273	Du Long: Ngoại Trang Vip	1	Yến Vân Phát Quan				1	26	1534	1			1								
273	Du Long: Ngoại Trang Vip	1	Trấn Bang				1	26	1535	1			1								
273	Du Long: Ngoại Trang Vip	1	Bích Ngân Kết 				1	26	1536	1			1								
273	Du Long: Ngoại Trang Vip	1	Đế Vương Quan 				1	26	1537	1			1								
273	Du Long: Ngoại Trang Vip	1	Bạch Lê 				1	26	1538	1			1								
273	Du Long: Ngoại Trang Vip	1	Ngân Hoa Quan 				1	26	1539	1			1								
273	Du Long: Ngoại Trang Vip	1	Phi Vân Kết 				1	26	1540	1			1								
273	Du Long: Ngoại Trang Vip	1	Lưu Kim Phát Quán				1	26	1541	1			1								
273	Du Long: Ngoại Trang Vip	1	Cẩm Hoa Thúc Phát				1	26	1542	1			1								
273	Du Long: Ngoại Trang Vip	1	Tinh Động Thúc Phát				1	26	1543	1			1								
273	Du Long: Ngoại Trang Vip	1	Kình Phong Quan				1	26	1544	1			1								
273	Du Long: Ngoại Trang Vip	1	Thần Chiếu Kim Ngọc Kết				1	26	1545	1			1								
273	Du Long: Ngoại Trang Vip	1	Phong Lộ Quy Mộng Trâm				1	26	1546	1			1								
273	Du Long: Ngoại Trang Vip	1	Long Dĩnh Thoa				1	26	1547	1			1								
273	Du Long: Ngoại Trang Vip	1	Song Điệp Thoa				1	26	1548	1			1								
273	Du Long: Ngoại Trang Vip	1	Bích hà trâm				1	26	1549	1			1								
273	Du Long: Ngoại Trang Vip	1	Phượng Hi Oa Hoàng Sa 				1	26	1550	1			1								
273	Du Long: Ngoại Trang Vip	1	Thỏ 				1	26	1551	1			1								
273	Du Long: Ngoại Trang Vip	1	Hoán Tinh Dạ Nguyệt 				1	26	1552	1			1								
273	Du Long: Ngoại Trang Vip	1	Tuyết Vũ Ngân Thoa 				1	26	1553	1			1								
273	Du Long: Ngoại Trang Vip	1	Lam Điệp Thái Quần 				1	26	1554	1			1								
273	Du Long: Ngoại Trang Vip	1	Đào Tịch 				1	26	1555	1			1								
273	Du Long: Ngoại Trang Vip	1	Phượng Vũ Cửu Thiên				1	26	1556	1			1								
273	Du Long: Ngoại Trang Vip	1	Thự Thước 				1	26	1557	1			1								
273	Du Long: Ngoại Trang Vip	1	Linh Điệp Trâm				1	26	1558	1			1								
273	Du Long: Ngoại Trang Vip	1	Chung Linh Ngọc Thanh Trâm				1	26	1559	1			1								
273	Du Long: Ngoại Trang Vip	1	Hoàng Sương Nhật Hi Trâm				1	26	1560	1			1								
273	Du Long: Ngoại Trang Vip	1	Tử Kim Thánh Nữ Mão				1	26	1561	1			1								
273	Du Long: Ngoại Trang Vip	1	Lưu Tiên Thủy Văn Đai				1	26	1562	1			1								
273	Du Long: Ngoại Trang Vip	1	Thiều Hoa Kết				1	26	1563	1			1								
273	Du Long: Ngoại Trang Vip	1	Yến Vân Phát Đái				1	26	1564	1			1								
273	Du Long: Ngoại Trang Vip	1	Trấn Bang				1	26	1565	1			1								
273	Du Long: Ngoại Trang Vip	1	Xá Tử Kết 				1	26	1566	1			1								
273	Du Long: Ngoại Trang Vip	1	Võ Cơ Trâm 				1	26	1567	1			1								
273	Du Long: Ngoại Trang Vip	1	Bạc Kế 				1	26	1568	1			1								
273	Du Long: Ngoại Trang Vip	1	Ngân Hoa Kế 				1	26	1569	1			1								
273	Du Long: Ngoại Trang Vip	1	Phi Vân Kết 				1	26	1570	1			1								
273	Du Long: Ngoại Trang Vip	1	Tử Tiêu Kim Trâm				1	26	1571	1			1								
273	Du Long: Ngoại Trang Vip	1	Tinh Thiết Thúc Phát				1	26	1572	1			1								
273	Du Long: Ngoại Trang Vip	1	Minh Quang Khôi				1	26	1573	1			1								
273	Du Long: Ngoại Trang Vip	1	Lôi Trì Quán				1	26	1574	1			1								
273	Du Long: Ngoại Trang Vip	1	Thôn Long Khôi				1	26	1575	1			1								
273	Du Long: Ngoại Trang Vip	1	Linh Vũ Khôi				1	26	1576	1			1								
273	Du Long: Ngoại Trang Vip	1	Mãn Nguyệt Lạp				1	26	1577	1			1								
273	Du Long: Ngoại Trang Vip	1	Hoa Dương Cân				1	26	1578	1			1								
273	Du Long: Ngoại Trang Vip	1	Thần Mộc Thúc Đái				1	26	1579	1			1								
273	Du Long: Ngoại Trang Vip	1	Thanh Sát Phát Quán				1	26	1580	1			1								
273	Du Long: Ngoại Trang Vip	1	Tu La Phát Kết				1	26	1581	1			1								
273	Du Long: Ngoại Trang Vip	1	Sí Hàn Hoa Đới				1	26	1582	1			1								
273	Du Long: Ngoại Trang Vip	1	Y Sơn Quan Lan Khôi				1	26	1583	1			1								
273	Du Long: Ngoại Trang Vip	1	Tử Tô Kết				1	26	1584	1			1								
273	Du Long: Ngoại Trang Vip	1	Hà ảnh kết				1	26	1585	1			1								
273	Du Long: Ngoại Trang Vip	1	Long Minh Quan 				1	26	1586	1			1								
273	Du Long: Ngoại Trang Vip	1	Gấu 				1	26	1587	1			1								
273	Du Long: Ngoại Trang Vip	1	Dạ Nguyệt Thanh Sương 				1	26	1588	1			1								
273	Du Long: Ngoại Trang Vip	1	Long U Vân Lâm Quán				1	26	1589	1			1								
273	Du Long: Ngoại Trang Vip	1	Thanh Thiên Kim Quan 				1	26	1590	1			1								
273	Du Long: Ngoại Trang Vip	1	Lam Hải 				1	26	1591	1			1								
273	Du Long: Ngoại Trang Vip	1	Quân Lâm Thiên Hạ 				1	26	1592	1			1								
273	Du Long: Ngoại Trang Vip	1	Thự Thước 				1	26	1593	1			1								
273	Du Long: Ngoại Trang Vip	1	Linh Diệp 				1	26	1594	1			1								
273	Du Long: Ngoại Trang Vip	1	Chung Linh Ngọc Thanh Kế				1	26	1595	1			1								
273	Du Long: Ngoại Trang Vip	1	Hoàng Sương Nhật Hi Kế				1	26	1596	1			1								
273	Du Long: Ngoại Trang Vip	1	Càn Khôn Thất Tinh Khôi				1	26	1597	1			1								
273	Du Long: Ngoại Trang Vip	1	Như Ý Thanh Hồng Cân				1	26	1598	1			1								
273	Du Long: Ngoại Trang Vip	1	Liệt Thạch Quan				1	26	1599	1			1								
273	Du Long: Ngoại Trang Vip	1	Yến Vân Phát Quan				1	26	1600	1			1								
273	Du Long: Ngoại Trang Vip	1	Trấn Bang				1	26	1601	1			1								
